crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_cache_p1_1,True,True,Yes,0.0,8.296966552734375e-05,EC_TC_region_1_1,0.0,0,Medium,Fast Recover
0,sfc_cache_p1_2,True,True,Yes,0.0,5.340576171875e-05,EC_TC_region_1_2,0.0,0,Low,Fast Recover
0,sfc_cache_p2_1,True,True,Yes,0.11397617006393546,4.7206878662109375e-05,EC_TC_region_2_1,0.11397617006393546,0,High,Fast Recover
0,sfc_cache_p2_5,True,True,Yes,-0.010326146211049547,5.650520324707031e-05,RE_region_10,-0.010326146211049547,0,High,Fast Recover
0,sfc_cache_p3_1,True,True,Yes,0.11397617006394256,4.5299530029296875e-05,EC_TC_region_3_1,0.11397617006394256,0,Low,Fast Recover
0,sfc_cache_p4_1,True,True,Yes,0.11397617006394256,4.982948303222656e-05,EC_TC_region_4_1,0.11397617006394256,0,Medium,Fast Recover
0,sfc_unique_p1_1,True,True,Yes,0.0,4.267692565917969e-05,RE_p1_1,0.0,0,Low,Fast Recover
0,sfc_unique_p1_2,True,True,Yes,0.5400752015561068,4.3392181396484375e-05,EC_TC_p1_2,0.5400752015561068,0,High,Fast Recover
0,sfc_unique_p2_1,True,True,Yes,0.5400752015561068,4.1961669921875e-05,EC_TC_p2_1,0.5400752015561068,0,Medium,Fast Recover
0,sfc_unique_p3_1,True,True,Yes,0.0,3.790855407714844e-05,EC_TC_p3_1,0.0,0,Low,Fast Recover
0,sfc_unique_p4_1,True,True,Yes,0.0,4.124641418457031e-05,EC_TC_p4_1,0.0,0,Low,Fast Recover
0,sfc_unique_p4_2,True,True,Yes,0.8968369924075432,4.792213439941406e-05,IA_DET_FT_2,0.8968369924075432,0,High,Fast Recover
1,sfc_cache_p1_6,True,True,Yes,0.8282511221575248,8.940696716308594e-05,EC_TC_region_1_6,0.8282511221575248,0,High,Fast Recover
1,sfc_cache_p2_6,True,True,Yes,-0.0706365630367145,8.130073547363281e-05,EC_TC_region_2_6,-0.0706365630367145,0,High,Fast Recover
1,sfc_cache_p3_6,True,True,Yes,0.8282511221575248,7.963180541992188e-05,EC_TC_region_3_6,0.8282511221575248,0,Medium,Fast Recover
