crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771111417.6110334,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1771111422.7627895,2,9,0,0,9,17.5577,0.0000,75.00,0.0000
2,1771111442.1646478,2,14,0,0,14,18.2022,18.0547,38.89,-0.2438
3,1771111498.2841625,2,15,0,0,15,18.1813,0.0000,41.67,0.0000
4,1771111503.0839772,2,14,0,0,14,18.4051,0.0000,50.00,0.0000
5,1771111520.9531627,2,8,0,0,8,18.5912,0.0000,28.57,0.0000
6,1771111556.6309958,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
7,1771111568.8245294,2,22,0,0,22,18.3774,19.5101,550.00,-0.2355
8,1771111601.5715818,2,2,0,0,2,18.0312,0.0000,10.00,0.0000
9,1771111618.201871,2,3,0,0,3,18.6273,0.0000,21.43,0.0000
10,1771111695.3620057,2,5,0,0,5,18.9321,0.0000,20.83,0.0000
11,1771111737.8512497,2,2,0,0,2,18.5992,0.0000,6.67,0.0000
12,1771111759.6122282,2,6,0,0,6,18.7866,0.0000,50.00,0.0000
13,1771111927.6732807,2,12,0,0,12,19.0985,0.0000,66.67,0.0000
14,1771111964.7185583,2,4,0,0,4,19.5449,0.0000,15.38,0.0000
15,1771111983.4617224,2,2,0,0,2,18.6446,0.0000,10.00,0.0000
16,1771112038.4817047,2,3,0,0,3,19.5701,0.0000,10.00,0.0000
17,1771112062.5117643,2,3,0,0,3,19.5531,0.0000,13.64,0.0000
18,1771112125.3713582,2,1,0,0,1,19.7954,0.0000,4.55,0.0000
19,1771112164.002001,2,3,0,0,3,19.7836,0.0000,12.50,0.0000
