crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771099192.6515853,2,6,6,0,0,7.3813,8.8450,15.00,1.4637
1,1771099231.1713676,2,2,2,0,0,10.0088,9.9204,4.17,-0.0884
2,1771099262.8236337,2,26,26,0,0,7.9959,8.5220,86.67,0.5816
3,1771099282.401463,2,3,3,0,0,8.3468,9.3408,7.50,0.9940
4,1771099307.9223495,2,10,10,0,0,8.7450,9.4641,25.00,-0.2525
5,1771099465.3521945,2,6,6,0,0,8.7965,9.3981,15.79,0.6016
6,1771099569.572749,2,14,14,0,0,7.5039,8.6964,35.00,0.6153
7,1771099570.4620035,2,6,6,0,0,9.1132,9.5863,15.79,0.5593
8,1771099689.6814625,2,3,3,0,0,8.7764,8.5218,6.25,-0.2545
9,1771099753.8219244,2,7,7,0,0,6.7132,8.2167,20.59,0.3846
10,1771099796.2424335,2,7,7,0,0,9.2943,8.6154,19.44,-1.0096
11,1771099842.8117137,2,4,4,0,0,6.8532,0.0000,33.33,0.0000
12,1771099864.9811044,2,1,1,0,0,6.9346,8.7490,5.56,1.8144
13,1771099870.2107565,2,1,1,0,0,0.0000,0.0000,5.00,0.0000
14,1771099906.0112896,2,3,3,0,0,4.9220,7.6509,15.00,0.2679
15,1771099930.561142,2,2,2,0,0,4.6538,9.3882,8.33,0.0805
16,1771099993.201904,2,4,4,0,0,6.5956,8.7554,11.76,0.8217
17,1771100022.7410598,2,1,1,0,0,9.6480,9.6480,2.50,0.0000
