crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771111399.0131948,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1771111409.0750613,2,5,0,0,5,43.8703,0.0000,35.71,0.0000
2,1771111428.9631872,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1771111498.2845404,2,4,0,0,4,44.3837,43.6202,15.38,0.0000
4,1771111526.644752,2,4,0,0,4,43.9945,0.0000,50.00,0.0000
5,1771111644.7742705,2,4,0,0,4,44.3805,43.6202,11.76,0.0000
6,1771111700.1942792,2,3,0,0,3,44.2120,44.0761,8.33,0.2167
7,1771111703.916887,2,24,0,0,24,44.5341,0.0000,200.00,0.0000
8,1771111798.6143231,2,6,0,0,6,44.1320,44.6873,18.75,0.5553
9,1771111823.0343516,2,5,0,0,5,44.8935,0.0000,22.73,0.0000
10,1771111853.9544766,2,6,0,0,6,43.6727,0.0000,42.86,0.0000
11,1771111957.60316,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
12,1771112071.1552458,2,7,0,0,7,45.4794,0.0000,35.00,0.0000
13,1771112105.2638304,2,3,0,0,3,45.7027,0.0000,11.54,0.0000
14,1771112174.783781,2,2,0,0,2,45.3169,0.0000,6.67,0.0000
15,1771112218.6741345,2,4,0,0,4,45.0397,0.0000,22.22,0.0000
16,1771112224.5743756,2,5,0,0,5,44.9969,0.0000,20.83,0.0000
17,1771112281.4936147,2,2,0,0,2,45.0622,0.0000,7.69,0.0000
18,1771112287.5566592,2,17,0,0,17,44.5608,0.0000,425.00,0.0000
