timestamp,2,5,6,8,9,14,18,23,25,28,33,34
1755093628.6486409,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
1755093628.648923,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
1755093628.6713462,0.00,0.00,12.00,8.33,9.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00
1755093628.6715553,0.00,0.00,12.00,8.33,9.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00
1755093628.690486,0.00,0.00,24.00,8.33,18.00,0.00,0.00,4.00,25.00,0.00,0.00,0.00
1755093628.6906989,0.00,0.00,24.00,8.33,18.00,0.00,0.00,4.00,25.00,0.00,0.00,0.00
1755093628.7095027,0.00,21.00,24.00,8.33,18.00,0.00,0.00,4.00,25.00,0.00,0.00,0.00
1755093628.7097251,0.00,21.00,24.00,8.33,18.00,0.00,0.00,4.00,25.00,0.00,0.00,0.00
