No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1758895862.9244475,0,1,0.0234,0.0143,0.0249,0.0,0.0,9.21,None,None,525.109,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2081.7066423234883
0,1758895862.9248383,0.0,1,0.0234,0.0143,0.0249,0.0,0.0,7.04,None,None,5.772,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2081.7066423234883
0,1758895863.0254364,0.1,2,0.0438,0.0344,0.0249,0.0,0.0,6.26,None,None,78.338,True,None,sfc_cache_p2_1,0,None,4,33.0,4,4,0,0,0,False,100.0,14.5,8.25,2128.257742685044
0,1758895863.0258627,0.1,2,0.0438,0.0344,0.0249,0.0,0.0,10.05,None,None,8.355,True,None,sfc_unique_p2_1,0,None,4,33.0,4,4,0,0,0,False,100.0,14.5,8.25,2128.257742685044
0,1758895863.0552454,0.1,3,0.061,0.0437,0.0249,0.0,0.0,5.79,None,None,12.724,True,None,sfc_cache_p3_1,0,None,12.33,66.0,8,6,0,0,0,False,100.0,13.445,5.5,2161.6856176270035
0,1758895863.055885,0.1,3,0.061,0.0437,0.0249,0.0,0.0,7.05,None,None,7.144,True,None,sfc_unique_p3_1,0,None,12.33,66.0,8,6,0,0,0,False,100.0,13.445,5.5,2161.6856176270035
0,1758895863.0836754,0.2,4,0.0781,0.0514,0.0249,0.0,0.0,5.76,None,None,11.997,True,None,sfc_cache_p4_1,0,None,20.66,99.0,12,8,0,0,0,False,100.0,12.9175,4.125,2172.9106601900744
0,1758895863.0847366,0.2,4,0.0781,0.0514,0.0249,0.0,0.0,6.95,None,None,7.426,True,None,sfc_unique_p4_1,0,None,20.66,99.0,12,8,0,0,0,False,100.0,12.9175,4.125,2172.9106601900744
0,1758895883.4024794,20.5,6,0.1016,0.0779,0.0499,0.0,0.0,5.89,None,None,11.586,True,None,sfc_cache_p1_2,0,None,20.66,99.0,13,10,0,0,0,False,100.0,13.434000000000001,6.6,2203.453581433537
0,1758895883.4028804,20.5,6,0.1016,0.0779,0.0499,0.0,0.0,13.52,None,None,6.967,True,None,sfc_unique_p1_2,0,None,20.66,99.0,13,10,0,0,0,False,100.0,13.434000000000001,6.6,2203.453581433537
0,1758895883.4289,20.5,7,0.1187,0.0909,0.0499,0.0,0.0,5.61,None,None,11.531,True,None,sfc_cache_p2_2,0,None,28.99,132.0,17,12,0,0,0,False,100.0,13.084166666666667,5.5,2218.674909401344
0,1758895883.42923,20.5,7,0.1187,0.0909,0.0499,0.0,0.0,6.18,None,None,7.215,True,None,sfc_unique_p2_2,0,None,28.99,132.0,17,12,0,0,0,False,100.0,13.084166666666667,5.5,2218.674909401344
0,1758895883.4650836,20.5,8,0.1421,0.1087,0.0748,0.0,0.0,7.1,None,None,13.553,True,None,sfc_cache_p3_2,0,None,28.99,132.0,19,14,0,0,0,False,100.0,13.429285714285713,7.071428571428571,2258.687020277849
0,1758895883.4654863,20.5,8,0.1421,0.1087,0.0748,0.0,0.0,7.83,None,None,8.169,True,None,sfc_unique_p3_2,0,None,28.99,132.0,19,14,0,0,0,False,100.0,13.429285714285713,7.071428571428571,2258.687020277849
0,1758895883.4977412,20.6,9,0.1625,0.134,0.0748,0.0,0.0,5.07,None,None,13.057,True,None,sfc_cache_p4_2,0,None,32.99,165.0,22,16,0,0,0,False,100.0,13.438125,6.1875,2288.365951557837
