No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1758994342.5261343,0,1,0.0234,0.0123,0.0249,6.0,0.0,7.61,None,None,4273.443,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2054.5101377495744
0,1758994342.5350559,0.0,1,0.0234,0.0123,0.0249,6.0,0.0,7.77,None,None,14.012,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2054.5101377495744
0,1758994342.6020546,0.1,2,0.0469,0.0194,0.0499,12.0,0.0,9.18,None,None,29.998,True,None,sfc_cache_p2_1,0,None,0,0,2,4,0,0,0,False,100.0,15.5,16.5,2069.0202754991487
0,1758994342.604054,0.1,2,0.0469,0.0194,0.0499,12.0,0.0,6.95,None,None,19.006,True,None,sfc_unique_p2_1,0,None,0,0,2,4,0,0,0,False,100.0,15.5,16.5,2069.0202754991487
0,1758994342.6760538,0.1,3,0.0703,0.0296,0.0748,18.0,0.0,12.53,None,None,37.003,True,None,sfc_cache_p3_1,0,None,0,0,3,6,0,0,0,False,100.0,15.5,16.5,2090.56802352577
0,1758994342.6790524,0.2,3,0.0703,0.0296,0.0748,18.0,0.0,7.07,None,None,14.994,True,None,sfc_unique_p3_1,0,None,0,0,3,6,0,0,0,False,100.0,15.5,16.5,2090.56802352577
0,1758994342.7500553,0.2,4,0.0907,0.0366,0.0748,24.0,0.0,7.98,None,None,28.0,True,None,sfc_cache_p4_1,0,None,4,33.0,6,8,0,0,0,False,100.0,15.0,12.375,2112.5073518031268
0,1758994342.7530546,0.2,4,0.0907,0.0366,0.0748,24.0,0.0,7.13,None,None,17.002,True,None,sfc_unique_p4_1,0,None,4,33.0,6,8,0,0,0,False,100.0,15.0,12.375,2112.5073518031268
0,1758994360.3494782,17.8,6,0.1142,0.041,0.0998,30.0,0.0,8.38,None,None,29.001,True,None,sfc_cache_p1_2,0,None,4,33.0,7,10,0,0,0,False,100.0,15.1,13.2,2126.474229995357
0,1758994360.3524745,17.8,6,0.1142,0.041,0.0998,30.0,0.0,6.44,None,None,17.228,True,None,sfc_unique_p1_2,0,None,4,33.0,7,10,0,0,0,False,100.0,15.1,13.2,2126.474229995357
0,1758994360.4214709,17.9,7,0.1346,0.0454,0.0998,36.0,0.0,8.05,None,None,32.999,True,None,sfc_cache_p2_2,0,None,8,66.0,10,12,0,0,0,False,100.0,14.833333333333334,11.0,2126.474229995357
0,1758994360.4244852,17.9,7,0.1346,0.0454,0.0998,36.0,0.0,6.89,None,None,17.009,True,None,sfc_unique_p2_2,0,None,8,66.0,10,12,0,0,0,False,100.0,14.833333333333334,11.0,2126.474229995357
0,1758994360.5034711,18.0,8,0.155,0.0594,0.0998,42.0,0.0,7.49,None,None,34.007,True,None,sfc_cache_p3_2,0,None,12,99.0,12,14,0,0,0,False,100.0,14.642857142857142,9.428571428571429,2134.841134240786
0,1758994360.506471,18.0,8,0.155,0.0594,0.0998,42.0,0.0,12.43,None,None,19.995,True,None,sfc_unique_p3_2,0,None,12,99.0,12,14,0,0,0,False,100.0,14.642857142857142,9.428571428571429,2134.841134240786
0,1758994360.5724728,18.0,9,0.1784,0.0666,0.1247,48.0,0.0,6.97,None,None,35.017,True,None,sfc_cache_p4_2,0,None,12,99.0,13,16,0,0,0,False,100.0,14.75,10.3125,2149.35127199036
0,1758994360.5754712,18.0,9,0.1784,0.0666,0.1247,48.0,0.0,6.95,None,None,16.993,True,None,sfc_unique_p4_2,0,None,12,99.0,13,16,0,0,0,False,100.0,14.75,10.3125,2149.35127199036
0,1758994377.469554,34.9,11,0.2018,0.0728,0.1497,54.0,0.0,7.08,None,None,28.997,True,None,sfc_cache_p1_3,0,None,12,99.0,14,18,0,0,0,False,100.0,14.833333333333334,11.0,2182.8646600107904
