No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,reuse_cpu_rate,reuse_cache_rate
0,1757086261.6091034,0,1,0.0129,0.0253,0.0138,0.0,0.0,10.01,None,None,417.963,True,None,sfc_cache_p1_1,0,None,0,0,1,0,0,0,0,False,100.0,0.0,0.0
0,1757086261.6095312,0.0,1,0.0129,0.0253,0.0138,0.0,0.0,11.75,None,None,5.023,True,None,sfc_unique_p1_1,0,None,0,0,1,0,0,0,0,False,100.0,0.0,0.0
0,1757086261.6316082,0.0,2,0.0242,0.0573,0.0138,0.0,0.0,9.02,None,None,10.774,True,None,sfc_cache_p2_1,0,None,4,33.0,4,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1757086261.6319072,0.0,2,0.0242,0.0573,0.0138,0.0,0.0,14.03,None,None,6.235,True,None,sfc_unique_p2_1,0,None,4,33.0,4,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1757086261.6574621,0.0,3,0.0354,0.0809,0.0138,0.0,0.0,8.36,None,None,10.191,True,None,sfc_cache_p3_1,0,None,8,66.0,7,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1757086261.657735,0.0,3,0.0354,0.0809,0.0138,0.0,0.0,11.77,None,None,5.057,True,None,sfc_unique_p3_1,0,None,8,66.0,7,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1757086261.6807745,0.1,4,0.0467,0.1101,0.0138,0.0,0.0,9.62,None,None,11.732,True,None,sfc_cache_p4_1,0,None,12,99.0,10,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1757086261.6810744,0.1,4,0.0467,0.1101,0.0138,0.0,0.0,13.17,None,None,6.424,True,None,sfc_unique_p4_1,0,None,12,99.0,10,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1757086285.2126062,23.6,6,0.0596,0.1272,0.0275,0.0,0.0,7.8,None,None,11.178,True,None,sfc_cache_p1_2,0,None,12,99.0,11,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1757086285.2129102,23.6,6,0.0596,0.1272,0.0275,0.0,0.0,12.91,None,None,5.119,True,None,sfc_unique_p1_2,0,None,12,99.0,11,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1757086285.23745,23.6,7,0.0708,0.1498,0.0275,0.0,0.0,8.18,None,None,9.522,True,None,sfc_cache_p2_2,0,None,16,132.0,13,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1757086285.2377286,23.6,7,0.0708,0.1498,0.0275,0.0,0.0,12.05,None,None,5.248,True,None,sfc_unique_p2_2,0,None,16,132.0,13,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1757086285.2593772,23.7,8,0.0821,0.1617,0.0275,0.0,0.0,9.58,None,None,8.115,True,None,sfc_cache_p3_2,0,None,20,165.0,16,0,0,0,0,False,100.0,9.216589861751153,71.42857142857143
0,1757086285.2597115,23.7,8,0.0821,0.1617,0.0275,0.0,0.0,11.38,None,None,5.466,True,None,sfc_unique_p3_2,0,None,20,165.0,16,0,0,0,0,False,100.0,9.216589861751153,71.42857142857143
0,1757086285.2804937,23.7,9,0.0915,0.1732,0.0275,0.0,0.0,9.23,None,None,8.726,True,None,sfc_cache_p4_2,0,None,28.33,198.0,20,0,0,0,0,False,100.0,11.423387096774192,75.0
0,1757086285.280762,23.7,9,0.0915,0.1732,0.0275,0.0,0.0,10.22,None,None,5.21,True,None,sfc_unique_p4_2,0,None,28.33,198.0,20,0,0,0,0,False,100.0,11.423387096774192,75.0
0,1757086303.23746,41.6,11,0.1044,0.1819,0.0413,0.0,0.0,8.05,None,None,10.713,True,None,sfc_cache_p1_3,0,None,28.33,198.0,21,0,0,0,0,False,100.0,10.154121863799283,66.66666666666666
0,1757086303.237797,41.6,11,0.1044,0.1819,0.0413,0.0,0.0,10.12,None,None,5.893,True,None,sfc_unique_p1_3,0,None,28.33,198.0,21,0,0,0,0,False,100.0,10.154121863799283,66.66666666666666
0,1757086303.2676187,41.7,12,0.1174,0.1933,0.055,0.0,0.0,8.22,None,None,10.667,True,None,sfc_cache_p2_3,0,None,28.33,198.0,22,0,0,0,0,False,100.0,9.138709677419355,60.0
0,1757086303.2679322,41.7,12,0.1174,0.1933,0.055,0.0,0.0,9.71,None,None,5.934,True,None,sfc_unique_p2_3,0,None,28.33,198.0,22,0,0,0,0,False,100.0,9.138709677419355,60.0
0,1757086303.2981863,41.7,13,0.1285,0.2107,0.0688,0.0,0.0,8.33,None,None,10.892,True,None,sfc_cache_p3_3,0,None,32.66,198.0,25,0,0,0,0,False,100.0,9.577712609970673,54.54545454545454
0,1757086303.298506,41.7,13,0.1285,0.2107,0.0688,0.0,0.0,11.92,None,None,6.243,True,None,sfc_unique_p3_3,0,None,32.66,198.0,25,0,0,0,0,False,100.0,9.577712609970673,54.54545454545454
0,1757086303.32577,41.7,14,0.1379,0.2255,0.0688,0.0,0.0,8.33,None,None,10.924,True,None,sfc_cache_p4_3,0,None,40.99,231.0,29,0,0,0,0,False,100.0,11.018817204301076,58.333333333333336
0,1757086303.3261154,41.7,14,0.1379,0.2255,0.0688,0.0,0.0,11.43,None,None,6.409,True,None,sfc_unique_p4_3,0,None,40.99,231.0,29,0,0,0,0,False,100.0,11.018817204301076,58.333333333333336
0,1757086331.2672353,69.7,16,0.1508,0.2438,0.0825,0.0,0.0,7.29,None,None,10.849,True,None,sfc_cache_p1_4,0,None,40.99,231.0,30,0,0,0,0,False,100.0,10.1712158808933,53.84615384615385
0,1757086331.2675793,69.7,16,0.1508,0.2438,0.0825,0.0,0.0,9.06,None,None,6.626,True,None,sfc_unique_p1_4,0,None,40.99,231.0,30,0,0,0,0,False,100.0,10.1712158808933,53.84615384615385
0,1757086331.2927163,69.7,17,0.1638,0.2579,0.0963,0.0,0.0,6.08,None,None,10.915,True,None,sfc_cache_p2_4,0,None,40.99,231.0,32,0,0,0,0,False,100.0,9.444700460829493,50.0
0,1757086331.2930357,69.7,17,0.1638,0.2579,0.0963,0.0,0.0,8.44,None,None,6.572,True,None,sfc_unique_p2_4,0,None,40.99,231.0,32,0,0,0,0,False,100.0,9.444700460829493,50.0
0,1757086331.3183289,69.7,18,0.1767,0.2755,0.11,0.0,0.0,6.07,None,None,10.58,True,None,sfc_cache_p3_4,0,None,40.99,231.0,34,0,0,0,0,False,100.0,8.815053763440861,46.666666666666664
0,1757086331.3186216,69.7,18,0.1767,0.2755,0.11,0.0,0.0,12.74,None,None,6.303,True,None,sfc_unique_p3_4,0,None,40.99,231.0,34,0,0,0,0,False,100.0,8.815053763440861,46.666666666666664
0,1757086331.3459885,69.7,19,0.1878,0.3097,0.1237,0.0,0.0,9.16,None,None,10.966,True,None,sfc_cache_p4_4,0,None,45.32,231.0,36,0,0,0,0,False,100.0,9.137096774193548,43.75
0,1757086331.3463418,69.7,19,0.1878,0.3097,0.1237,0.0,0.0,16.12,None,None,6.568,True,None,sfc_unique_p4_4,0,None,45.32,231.0,36,0,0,0,0,False,100.0,9.137096774193548,43.75
0,1757086334.7338958,73.1,19,0.1782,0.2762,0.1375,0.0,0.0,9.22,None,None,11.304,True,None,sfc_cache_p3_1,0,None,37.32,165.0,31,0,0,0,0,False,100.0,8.025806451612903,33.33333333333333
0,1757086334.734243,73.1,19,0.1782,0.2762,0.1375,0.0,0.0,13.48,None,None,6.084,True,None,sfc_unique_p3_1,0,None,37.32,165.0,31,0,0,0,0,False,100.0,8.025806451612903,33.33333333333333
0,1757086334.7617276,73.2,19,0.1911,0.2874,0.1512,0.0,0.0,8.07,None,None,10.688,True,None,sfc_cache_p1_1,0,None,37.32,165.0,33,0,0,0,0,False,100.0,7.524193548387097,31.25
0,1757086334.7620363,73.2,19,0.1911,0.2874,0.1512,0.0,0.0,10.97,None,None,6.568,True,None,sfc_unique_p1_1,0,None,37.32,165.0,33,0,0,0,0,False,100.0,7.524193548387097,31.25
0,1757086352.2849975,90.7,21,0.204,0.2951,0.165,0.0,0.0,6.21,None,None,12.643,True,None,sfc_cache_p1_5,0,None,37.32,165.0,34,0,0,0,0,False,100.0,7.0815939278937385,29.411764705882355
0,1757086352.2853804,90.7,21,0.204,0.2951,0.165,0.0,0.0,9.47,None,None,7.389,True,None,sfc_unique_p1_5,0,None,37.32,165.0,34,0,0,0,0,False,100.0,7.0815939278937385,29.411764705882355
0,1757086352.315456,90.7,22,0.2169,0.3069,0.1787,0.0,0.0,7.91,None,None,10.64,True,None,sfc_cache_p2_5,0,None,37.32,165.0,35,0,0,0,0,False,100.0,6.688172043010752,27.77777777777778
0,1757086352.3157535,90.7,22,0.2169,0.3069,0.1787,0.0,0.0,9.7,None,None,6.37,True,None,sfc_unique_p2_5,0,None,37.32,165.0,35,0,0,0,0,False,100.0,6.688172043010752,27.77777777777778
0,1757086352.351073,90.7,23,0.2264,0.3196,0.1787,0.0,0.0,7.33,None,None,11.446,True,None,sfc_cache_p3_5,0,None,45.65,198.0,39,0,0,0,0,False,100.0,7.750424448217317,31.57894736842105
0,1757086352.3514338,90.7,23,0.2264,0.3196,0.1787,0.0,0.0,9.9,None,None,7.29,True,None,sfc_unique_p3_5,0,None,45.65,198.0,39,0,0,0,0,False,100.0,7.750424448217317,31.57894736842105
0,1757086352.3831282,90.8,24,0.2358,0.3296,0.1787,0.0,0.0,7.73,None,None,11.811,True,None,sfc_cache_p4_5,0,None,53.98,231.0,42,0,0,0,0,False,100.0,8.706451612903225,35.0
0,1757086352.3834713,90.8,24,0.2358,0.3296,0.1787,0.0,0.0,10.56,None,None,7.071,True,None,sfc_unique_p4_5,0,None,53.98,231.0,42,0,0,0,0,False,100.0,8.706451612903225,35.0
0,1757086364.7451491,103.1,24,0.2357,0.3177,0.1925,0.0,0.0,11.46,None,None,10.531,True,None,sfc_cache_p2_1,0,None,54.31,198.0,42,0,0,0,0,False,100.0,8.759677419354839,30.0
0,1757086364.7454967,103.1,24,0.2357,0.3177,0.1925,0.0,0.0,13.69,None,None,6.354,True,None,sfc_unique_p2_1,0,None,54.31,198.0,42,0,0,0,0,False,100.0,8.759677419354839,30.0
