No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,reuse_cpu_rate,reuse_cache_rate
0,1755090778.1560326,0,1,0.0244,0.0067,0.0275,1.67,0.0,11.17,None,None,400.728,True,None,sfc_cache_p1_1,0,None,0,0,1,0,0,0,0,False,100.0,0.0,0.0
0,1755090778.156309,0.0,1,0.0244,0.0067,0.0275,1.67,0.0,9.76,None,None,9.577,True,None,sfc_unique_p1_1,0,None,0,0,1,0,0,0,0,False,100.0,0.0,0.0
0,1755090778.1900363,0.0,2,0.0453,0.0105,0.055,7.67,0.0,10.24,None,None,17.762,True,None,sfc_cache_p2_1,0,None,0,0,1,0,0,0,0,False,100.0,0.0,0.0
0,1755090778.1902566,0.0,2,0.0453,0.0105,0.055,7.67,0.0,12.93,None,None,9.725,True,None,sfc_unique_p2_1,0,None,0,0,1,0,0,0,0,False,100.0,0.0,0.0
0,1755090778.2183266,0.1,3,0.0633,0.0224,0.0825,17.0,0.0,12.54,None,None,14.937,True,None,sfc_cache_p3_1,0,None,0,0,2,0,0,0,0,False,100.0,0.0,0.0
0,1755090778.2185395,0.1,3,0.0633,0.0224,0.0825,17.0,0.0,16.23,None,None,9.37,True,None,sfc_unique_p3_1,0,None,0,0,2,0,0,0,0,False,100.0,0.0,0.0
0,1755090778.2556946,0.1,4,0.0781,0.0342,0.0825,26.33,0.0,12.63,None,None,19.843,True,None,sfc_cache_p4_1,0,None,4,33.0,5,0,0,0,0,False,100.0,3.225806451612903,25.0
0,1755090778.2559018,0.1,4,0.0781,0.0342,0.0825,26.33,0.0,17.6,None,None,11.544,True,None,sfc_unique_p4_1,0,None,4,33.0,5,0,0,0,0,False,100.0,3.225806451612903,25.0
0,1755090793.7640662,15.6,6,0.1025,0.0384,0.11,28.0,0.0,10.12,None,None,13.048,True,None,sfc_cache_p1_2,0,None,4,33.0,6,0,0,0,0,False,100.0,2.5806451612903225,20.0
0,1755090793.7642987,15.6,6,0.1025,0.0384,0.11,28.0,0.0,12.16,None,None,9.369,True,None,sfc_unique_p1_2,0,None,4,33.0,6,0,0,0,0,False,100.0,2.5806451612903225,20.0
