No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,reuse_cpu_rate,reuse_cache_rate
0,1757086271.5454493,0,1,0.0129,0.0178,0.0138,0.0,0.0,9.35,None,None,393.051,True,None,sfc_cache_p1_1,0,None,0,0,1,0,0,0,0,False,100.0,0.0,0.0
0,1757086271.5459287,0.0,1,0.0129,0.0178,0.0138,0.0,0.0,8.98,None,None,5.026,True,None,sfc_unique_p1_1,0,None,0,0,1,0,0,0,0,False,100.0,0.0,0.0
0,1757086271.5654933,0.0,2,0.0242,0.0381,0.0138,0.0,0.0,8.37,None,None,10.131,True,None,sfc_cache_p2_1,0,None,4,33.0,4,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1757086271.5657992,0.0,2,0.0242,0.0381,0.0138,0.0,0.0,11.25,None,None,4.921,True,None,sfc_unique_p2_1,0,None,4,33.0,4,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1757086271.590265,0.0,3,0.0336,0.0561,0.0138,0.0,0.0,8.43,None,None,9.998,True,None,sfc_cache_p3_1,0,None,12.33,66.0,8,0,0,0,0,False,100.0,13.258064516129032,66.66666666666666
0,1757086271.5906568,0.0,3,0.0336,0.0561,0.0138,0.0,0.0,8.88,None,None,5.748,True,None,sfc_unique_p3_1,0,None,12.33,66.0,8,0,0,0,0,False,100.0,13.258064516129032,66.66666666666666
0,1757086271.6166856,0.1,4,0.0431,0.0763,0.0138,0.0,0.0,8.3,None,None,8.535,True,None,sfc_cache_p4_1,0,None,20.66,99.0,12,0,0,0,0,False,100.0,16.661290322580648,75.0
0,1757086271.6169815,0.1,4,0.0431,0.0763,0.0138,0.0,0.0,11.11,None,None,5.347,True,None,sfc_unique_p4_1,0,None,20.66,99.0,12,0,0,0,0,False,100.0,16.661290322580648,75.0
0,1757086296.1680934,24.6,6,0.056,0.0899,0.0275,0.0,0.0,7.28,None,None,10.453,True,None,sfc_cache_p1_2,0,None,20.66,99.0,12,0,0,0,0,False,100.0,13.329032258064515,60.0
0,1757086296.1684208,24.6,6,0.056,0.0899,0.0275,0.0,0.0,12.23,None,None,5.979,True,None,sfc_unique_p1_2,0,None,20.66,99.0,12,0,0,0,0,False,100.0,13.329032258064515,60.0
