No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759101232.8779461,0,1,0.0234,0.0063,0.0249,6.0,0.0,9.54,None,None,406.007,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2080.9425785482126
0,1759101232.8782952,0.0,1,0.0234,0.0063,0.0249,6.0,0.0,7.71,None,None,5.386,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2080.9425785482126
0,1759101232.916879,0.0,2,0.0469,0.0194,0.0499,12.0,0.0,9.75,None,None,28.693,True,None,sfc_cache_p2_1,0,None,0,0,3,4,0,0,0,False,100.0,15.5,16.5,2117.3537378114843
0,1759101232.9171329,0.0,2,0.0469,0.0194,0.0499,12.0,0.0,8.46,None,None,5.401,True,None,sfc_unique_p2_1,0,None,0,0,3,4,0,0,0,False,100.0,15.5,16.5,2117.3537378114843
0,1759101232.9395905,0.1,3,0.0673,0.0323,0.0499,18.0,0.0,8.01,None,None,10.997,True,None,sfc_cache_p3_1,0,None,4,33.0,6,6,0,0,0,False,100.0,14.833333333333334,11.0,2122.577387401331
0,1759101232.9398391,0.1,3,0.0673,0.0323,0.0499,18.0,0.0,7.43,None,None,5.544,True,None,sfc_unique_p3_1,0,None,4,33.0,6,6,0,0,0,False,100.0,14.833333333333334,11.0,2122.577387401331
0,1759101232.9599276,0.1,4,0.0907,0.0499,0.0748,24.0,0.0,9.08,None,None,9.441,True,None,sfc_cache_p4_1,0,None,4,33.0,8,8,0,0,0,False,100.0,15.0,12.375,2138.2502708559045
0,1759101232.9601734,0.1,4,0.0907,0.0499,0.0748,24.0,0.0,9.44,None,None,5.27,True,None,sfc_unique_p4_1,0,None,4,33.0,8,8,0,0,0,False,100.0,15.0,12.375,2138.2502708559045
0,1759101251.477296,18.6,6,0.1142,0.0605,0.0998,30.0,0.0,9.17,None,None,11.234,True,None,sfc_cache_p1_2,0,None,4,33.0,9,10,0,0,0,False,100.0,15.1,13.2,2159.4698963008823
0,1759101251.477576,18.6,6,0.1142,0.0605,0.0998,30.0,0.0,6.92,None,None,5.468,True,None,sfc_unique_p1_2,0,None,4,33.0,9,10,0,0,0,False,100.0,15.1,13.2,2159.4698963008823
0,1759101251.502448,18.6,7,0.1346,0.0709,0.0998,36.0,0.0,7.3,None,None,14.963,True,None,sfc_cache_p2_2,0,None,8,66.0,12,12,0,0,0,False,100.0,14.833333333333334,11.0,2182.1010679461383
0,1759101251.502714,18.6,7,0.1346,0.0709,0.0998,36.0,0.0,5.88,None,None,5.421,True,None,sfc_unique_p2_2,0,None,8,66.0,12,12,0,0,0,False,100.0,14.833333333333334,11.0,2182.1010679461383
0,1759101251.5221217,18.6,8,0.155,0.0833,0.0998,42.0,0.0,8.98,None,None,9.694,True,None,sfc_cache_p3_2,0,None,12,99.0,15,14,0,0,0,False,100.0,14.642857142857142,9.428571428571429,2194.289583655781
0,1759101251.5223699,18.6,8,0.155,0.0833,0.0998,42.0,0.0,8.48,None,None,5.343,True,None,sfc_unique_p3_2,0,None,12,99.0,15,14,0,0,0,False,100.0,14.642857142857142,9.428571428571429,2194.289583655781
0,1759101251.5539033,18.7,9,0.1754,0.091,0.0998,48.0,0.0,8.82,None,None,14.237,True,None,sfc_cache_p4_2,0,None,16,132.0,18,16,0,0,0,False,100.0,14.5,8.25,2211.087292988702
0,1759101251.5543478,18.7,9,0.1754,0.091,0.0998,48.0,0.0,7.26,None,None,9.557,True,None,sfc_unique_p4_2,0,None,16,132.0,18,16,0,0,0,False,100.0,14.5,8.25,2211.087292988702
0,1759101275.487493,42.6,11,0.1988,0.0973,0.1247,57.33,0.0,7.73,None,None,15.769,True,None,sfc_cache_p1_3,0,None,16,132.0,19,18,0,0,0,False,100.0,14.61111111111111,9.166666666666666,2230.1358148893364
0,1759101275.487749,42.6,11,0.1988,0.0973,0.1247,57.33,0.0,11.68,None,None,5.459,True,None,sfc_unique_p1_3,0,None,16,132.0,19,18,0,0,0,False,100.0,14.61111111111111,9.166666666666666,2230.1358148893364
0,1759101275.5166109,42.6,12,0.2192,0.1035,0.1247,66.66,0.0,7.63,None,None,13.018,True,None,sfc_cache_p2_3,0,None,20,165.0,22,20,0,0,0,False,100.0,14.5,8.25,2248.5961925398547
0,1759101275.5168464,42.6,12,0.2192,0.1035,0.1247,66.66,0.0,11.47,None,None,9.182,True,None,sfc_unique_p2_3,0,None,20,165.0,22,20,0,0,0,False,100.0,14.5,8.25,2248.5961925398547
0,1759101275.5400732,42.7,13,0.2396,0.1073,0.1247,72.66,0.0,8.05,None,None,11.331,True,None,sfc_cache_p3_3,0,None,24,198.0,25,22,0,0,0,False,100.0,14.409090909090908,7.5,2260.5757622659034
0,1759101275.5403242,42.7,13,0.2396,0.1073,0.1247,72.66,0.0,7.72,None,None,5.842,True,None,sfc_unique_p3_3,0,None,24,198.0,25,22,0,0,0,False,100.0,14.409090909090908,7.5,2260.5757622659034
0,1759101275.5638711,42.7,14,0.2601,0.1111,0.1247,78.66,0.0,9.29,None,None,11.161,True,None,sfc_cache_p4_3,0,None,28,231.0,28,24,0,0,0,False,100.0,14.333333333333334,6.875,2260.5757622659034
0,1759101275.5641131,42.7,14,0.2601,0.1111,0.1247,78.66,0.0,8.72,None,None,6.044,True,None,sfc_unique_p4_3,0,None,28,231.0,28,24,0,0,0,False,100.0,14.333333333333334,6.875,2260.5757622659034
0,1759101289.5000477,56.6,16,0.2835,0.1267,0.1497,84.66,0.0,8.62,None,None,15.424,True,None,sfc_cache_p1_4,0,None,28,231.0,29,26,0,0,0,False,100.0,14.423076923076923,7.615384615384615,2305.10756848785
0,1759101289.5003128,56.6,16,0.2835,0.1267,0.1497,84.66,0.0,6.87,None,None,5.526,True,None,sfc_unique_p1_4,0,None,28,231.0,29,26,0,0,0,False,100.0,14.423076923076923,7.615384615384615,2305.10756848785
0,1759101289.5237942,56.6,17,0.3069,0.1394,0.1746,90.66,0.0,9.47,None,None,11.278,True,None,sfc_cache_p2_4,0,None,28,231.0,31,28,0,0,0,False,100.0,14.5,8.25,2322.9608419749266
