No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759262416.620755,0,1,0.0234,0.0173,0.0249,6.0,0.0,9.48,None,None,8.055,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2057.087138213899
0,1759262416.6216137,0.0,1,0.0234,0.0173,0.0249,6.0,0.0,7.41,None,None,4.8,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2057.087138213899
0,1759262473.315189,56.7,2,0.0469,0.0387,0.0499,12.0,0.0,10.03,None,None,9.702,True,None,sfc_cache_p2_1,0,None,0,0,3,4,0,0,0,False,100.0,15.5,16.5,2084.9543917350256
0,1759262473.3162885,56.7,2,0.0469,0.0387,0.0499,12.0,0.0,8.62,None,None,6.575,True,None,sfc_unique_p2_1,0,None,0,0,3,4,0,0,0,False,100.0,15.5,16.5,2084.9543917350256
0,1759262473.3360605,56.7,3,0.0673,0.0561,0.0499,18.0,0.0,9.84,None,None,6.664,True,None,sfc_cache_p3_1,0,None,4,33.0,6,6,0,0,0,False,100.0,14.833333333333334,11.0,2106.4293956043957
0,1759262473.3364027,56.7,3,0.0673,0.0561,0.0499,18.0,0.0,7.41,None,None,6.261,True,None,sfc_unique_p3_1,0,None,4,33.0,6,6,0,0,0,False,100.0,14.833333333333334,11.0,2106.4293956043957
0,1759262473.3546374,56.7,4,0.0877,0.0728,0.0499,24.0,0.0,8.49,None,None,6.404,True,None,sfc_cache_p4_1,0,None,8,66.0,9,8,0,0,0,False,100.0,14.5,8.25,2150.6222450085124
0,1759262473.354937,56.7,4,0.0877,0.0728,0.0499,24.0,0.0,6.99,None,None,6.047,True,None,sfc_unique_p4_1,0,None,8,66.0,9,8,0,0,0,False,100.0,14.5,8.25,2150.6222450085124
0,1759262473.3770323,56.8,6,0.1111,0.0806,0.0748,30.0,0.0,6.62,None,None,6.702,True,None,sfc_cache_p1_2,0,None,8,66.0,10,10,0,0,0,False,100.0,14.7,9.9,2165.1323827580873
0,1759262473.3774188,56.8,6,0.1111,0.0806,0.0748,30.0,0.0,6.14,None,None,6.067,True,None,sfc_unique_p1_2,0,None,8,66.0,10,10,0,0,0,False,100.0,14.7,9.9,2165.1323827580873
0,1759262473.395376,56.8,7,0.1315,0.085,0.0748,36.0,0.0,5.4,None,None,6.648,True,None,sfc_cache_p2_2,0,None,12,99.0,13,12,0,0,0,False,100.0,14.5,8.25,2196.3241487385853
0,1759262473.3956969,56.8,7,0.1315,0.085,0.0748,36.0,0.0,4.0,None,None,6.105,True,None,sfc_unique_p2_2,0,None,12,99.0,13,12,0,0,0,False,100.0,14.5,8.25,2196.3241487385853
0,1759262473.4152775,56.8,8,0.152,0.0894,0.0748,42.0,0.0,6.3,None,None,6.575,True,None,sfc_cache_p3_2,0,None,16,132.0,16,14,0,0,0,False,100.0,14.357142857142858,7.071428571428571,2235.1323827580873
0,1759262473.4155931,56.8,8,0.152,0.0894,0.0748,42.0,0.0,4.72,None,None,6.083,True,None,sfc_unique_p3_2,0,None,16,132.0,16,14,0,0,0,False,100.0,14.357142857142858,7.071428571428571,2235.1323827580873
0,1759262473.4328818,56.8,9,0.1724,0.0985,0.0748,48.0,0.0,6.62,None,None,6.396,True,None,sfc_cache_p4_2,0,None,20,165.0,19,16,0,0,0,False,100.0,14.25,6.1875,2244.6881790744465
0,1759262473.4331837,56.8,9,0.1724,0.0985,0.0748,48.0,0.0,5.19,None,None,6.139,True,None,sfc_unique_p4_2,0,None,20,165.0,19,16,0,0,0,False,100.0,14.25,6.1875,2244.6881790744465
