crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad
0,sfc_unique_p3_3,True,True,Yes,-0.08390114601041887,6.198883056640625e-05,EC_TC_p3_3,-0.08390114601041887,0
0,sfc_unique_p4_6,True,True,Yes,0.557824599723638,6.103515625e-05,RE_p4_6,0.557824599723638,0
0,sfc_unique_p2_9,True,False,N/A,-46.138064346548646,0.026154518127441406,N/A,-46.138064346548646,-21.0
0,sfc_unique_p1_9,True,False,N/A,-42.97269623065422,0.052141427993774414,N/A,-42.97269623065422,-21.0
0,sfc_cache_p4_9,True,False,N/A,-39.09416320053823,0.07501840591430664,N/A,-39.09416320053823,-10.0
1,sfc_cache_p4_9,True,True,Yes,1.1755628410699472,8.821487426757812e-05,RE_region_11,1.1755628410699472,0
1,sfc_unique_p1_10,True,True,Yes,1.0097425361636923,6.389617919921875e-05,UNI_p1_10,1.0097425361636923,0
2,sfc_cache_p2_11,True,True,Yes,0.10658303028549199,8.177757263183594e-05,RE_region_29,0.10658303028549199,0
2,sfc_cache_p4_11,True,True,Yes,-0.08390114601041176,6.628036499023438e-05,RE_region_29,-0.08390114601041176,0
2,sfc_unique_p2_11,True,True,Yes,0.0,6.461143493652344e-05,EC_TC_p2_11,0.0,0
3,sfc_cache_p4_9,True,True,Yes,0.4343566901573652,0.00010085105895996094,EC_TC_region_4_9,0.4343566901573652,0
3,sfc_unique_p1_10,True,True,Yes,-0.5093345019994828,8.535385131835938e-05,RE_p1_10,-0.5093345019994828,0
3,sfc_unique_p4_9,True,True,Yes,-0.13692774133677688,7.939338684082031e-05,RE_p4_9,-0.13692774133677688,0
4,sfc_unique_p3_16,True,True,Yes,0.7517175385142565,9.226799011230469e-05,EC_TC_p3_16,0.7517175385142565,0
5,sfc_cache_p4_15,True,True,Yes,0.8774638095777831,0.00011038780212402344,EC_TC_region_4_15,0.8774638095777831,0
5,sfc_unique_p1_15,True,True,Yes,1.548042865417223,7.62939453125e-05,EC_TC_p1_15,1.548042865417223,0
5,sfc_unique_p2_15,True,True,Yes,1.1755628410699472,8.130073547363281e-05,EC_TC_p2_15,1.1755628410699472,0
5,sfc_unique_p3_15,True,True,Yes,0.2980990314921641,6.651878356933594e-05,EC_TC_p3_15,0.2980990314921641,0
5,sfc_unique_p3_17,True,True,Yes,0.2980990314921641,7.343292236328125e-05,IA_DET_FT_17,0.2980990314921641,0
6,sfc_cache_p4_15,True,True,Yes,-0.46486087307294355,0.00010442733764648438,RE_region_31,-0.46486087307294355,0
6,sfc_unique_p3_15,True,True,Yes,0.5871374858641545,7.915496826171875e-05,EC_TC_p3_15,0.5871374858641545,0
6,sfc_unique_p3_17,True,True,Yes,1.5958375680676937,9.393692016601562e-05,IA_DET_FT_17,1.5958375680676937,0
7,sfc_cache_p4_18,True,True,Yes,0.0,8.821487426757812e-05,EC_TC_region_4_18,0.0,0
7,sfc_unique_p1_18,True,True,Yes,0.30451987974417705,6.365776062011719e-05,UNI_p1_18,0.30451987974417705,0
7,sfc_unique_p2_18,True,True,Yes,0.0,6.4849853515625e-05,EC_TC_p2_18,0.0,0
7,sfc_unique_p3_15,True,True,Yes,-0.8852365173563186,6.723403930664062e-05,EC_TC_p3_15,-0.8852365173563186,0
8,sfc_cache_p4_17,True,True,Yes,0.0,9.918212890625e-05,EC_TC_region_4_17,0.0,0
8,sfc_cache_p4_18,True,True,Yes,0.7228369924075508,8.726119995117188e-05,EC_TC_region_4_18,0.7228369924075508,0
8,sfc_unique_p3_15,True,True,Yes,0.0,6.246566772460938e-05,EC_TC_p3_15,0.0,0
11,sfc_unique_p1_30,True,True,Yes,0.2064251777032169,8.153915405273438e-05,EC_TC_p1_30,0.2064251777032169,0
11,sfc_unique_p3_33,True,True,Yes,0.9691376633667375,8.58306884765625e-05,RE_p3_33,0.9691376633667375,0
11,sfc_cache_p3_34,True,False,N/A,-48.64776029191838,0.0791163444519043,N/A,-48.64776029191838,-1.67
12,sfc_unique_p2_34,True,True,Yes,-0.2658901424486686,8.821487426757812e-05,UNI_p2_34,-0.2658901424486686,0
13,sfc_unique_p4_36,True,True,Yes,1.548042865417223,7.772445678710938e-05,EC_TC_p4_36,1.548042865417223,0
14,sfc_unique_p4_45,True,False,N/A,-48.383548494915004,0.09466099739074707,N/A,-48.383548494915004,-21.0
15,sfc_cache_p4_41,True,True,Yes,0.8841940633961656,9.298324584960938e-05,EC_TC_region_4_41,0.8841940633961656,0
15,sfc_cache_p4_43,True,True,Yes,-1.5014904794783703,8.273124694824219e-05,RE_region_17,-1.5014904794783703,0
15,sfc_unique_p2_41,True,True,Yes,0.2064251777032169,7.891654968261719e-05,EC_TC_p2_41,0.2064251777032169,0
15,sfc_unique_p3_45,True,False,N/A,-43.516935664797074,0.09691166877746582,N/A,-43.516935664797074,-21.0
