crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771167424.6360862,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1771167434.37614,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1771167490.647123,2,4,0,0,4,28.3615,29.1668,20.00,0.5523
3,1771167491.8664072,2,3,0,0,3,28.5451,0.0000,15.00,0.0000
4,1771167525.8061414,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
5,1771167537.4561067,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
6,1771167559.4373002,2,15,0,0,15,26.7596,0.0000,50.00,0.0000
7,1771167618.4798715,2,24,0,0,24,28.6307,0.0000,171.43,0.0000
8,1771167665.9770267,2,8,0,0,8,26.1229,0.0000,36.36,0.0000
9,1771167777.217396,2,5,0,0,5,27.7851,29.2530,11.90,1.4679
10,1771167840.4396853,2,19,0,0,19,28.2200,31.5892,95.00,0.0000
11,1771167855.849173,2,11,0,0,11,28.6177,0.0000,50.00,0.0000
12,1771167986.1768146,2,3,0,0,3,27.0383,0.0000,6.82,0.0000
13,1771168108.9503536,2,21,0,0,21,28.3655,0.0000,150.00,0.0000
14,1771168147.2486622,2,11,0,0,11,28.7019,0.0000,45.83,0.0000
15,1771168159.2221327,2,13,0,0,13,27.7195,0.0000,92.86,0.0000
16,1771168189.5772526,2,6,0,0,6,27.2090,0.0000,27.27,0.0000
17,1771168214.3985305,2,15,0,0,15,27.5989,0.0000,187.50,0.0000
18,1771168263.9866471,2,3,0,0,3,27.7939,28.3231,15.00,0.5292
19,1771168372.4574316,2,6,0,0,6,28.6056,0.0000,15.00,0.0000
