crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771012367.3785896,2,5,5,0,0,51.1407,51.5614,10.00,0.2370
1,1771012396.428119,2,2,2,0,0,51.9261,53.0187,3.57,1.0927
2,1771012468.8281388,2,3,3,0,0,50.6613,50.6688,6.25,0.0076
3,1771012471.8507948,2,3,3,0,0,52.3695,52.2989,6.25,-0.0706
4,1771012495.4480736,2,1,1,0,0,51.4019,52.1536,2.08,0.7517
5,1771012534.1586776,2,5,5,0,0,51.5273,52.3668,10.42,0.8395
6,1771012547.028466,2,3,3,0,0,52.4361,53.0088,6.25,0.5727
7,1771012549.4184675,2,4,4,0,0,51.7344,51.5892,8.33,-0.1452
8,1771012600.6583676,2,3,3,0,0,52.4356,52.6765,6.25,0.2409
9,1771012635.417757,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1771012759.2977617,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
11,1771012875.9710546,2,3,3,0,0,51.7184,51.5016,6.52,0.5878
12,1771012973.9681304,2,1,1,0,0,51.3549,51.0891,2.08,-0.2659
13,1771013022.2280626,2,1,1,0,0,51.6878,53.2359,2.08,1.5480
14,1771013082.1585417,2,1,1,0,0,53.5335,0.0000,1.85,0.0000
15,1771013088.8386214,2,4,4,0,0,52.3366,52.3428,8.70,-0.1370
