crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p1_8,True,True,Yes,1.6020688598773205,0.00011110305786132812,RE_p1_8,1.6020688598773205,0,Low,Fast Recover
1,sfc_cache_p3_7,True,True,Yes,-1.2860735097638667,0.00010514259338378906,RE_region_22,-1.2860735097638667,0,Low,Fast Recover
1,sfc_cache_p3_8,True,True,Yes,0.0,6.985664367675781e-05,EC_TC_region_3_8,0.0,0,Low,Fast Recover
1,sfc_unique_p1_8,True,True,Yes,-0.059529600049121,6.985664367675781e-05,UNI_p1_8,-0.059529600049121,0,Low,Fast Recover
1,sfc_unique_p2_8,True,True,Yes,0.0,6.961822509765625e-05,EC_TC_p2_8,0.0,0,High,Fast Recover
4,sfc_cache_p1_12,True,True,Yes,0.3784923835157059,0.00010609626770019531,MA_region_1,0.3784923835157059,0,Low,Fast Recover
4,sfc_cache_p2_15,True,True,Yes,0.8532333622183508,8.487701416015625e-05,RE_region_16,0.8532333622183508,0,Low,Fast Recover
4,sfc_cache_p3_15,True,True,Yes,0.0,7.414817810058594e-05,EC_TC_region_3_15,0.0,0,Low,Fast Recover
4,sfc_unique_p1_15,True,True,Yes,0.8532333622183508,8.630752563476562e-05,EC_TC_p1_15,0.8532333622183508,0,Low,Fast Recover
4,sfc_unique_p3_13,True,True,Yes,1.253817737719796,0.00011205673217773438,EC_TC_p3_13,1.253817737719796,0,High,Fast Recover
4,sfc_unique_p4_11,True,True,Yes,1.2394429110976226,9.250640869140625e-05,UNI_p4_11,1.2394429110976226,0,High,Fast Recover
4,sfc_unique_p4_13,True,True,Yes,0.5119761700639422,7.224082946777344e-05,EC_TC_p4_13,0.5119761700639422,0,Low,Fast Recover
4,sfc_unique_p4_15,True,True,Yes,1.2045552259033805,7.581710815429688e-05,EC_TC_p4_15,1.2045552259033805,0,High,Fast Recover
4,sfc_unique_p4_16,True,True,Yes,0.0,7.891654968261719e-05,IA_DET_FT_16,0.0,0,Medium,Fast Recover
5,sfc_cache_p2_12,True,True,Yes,0.6525999543196015,8.702278137207031e-05,MA_region_1,0.6525999543196015,0,Low,Fast Recover
5,sfc_cache_p4_12,True,True,Yes,0.0,6.604194641113281e-05,RE_region_1,0.0,0,Low,Fast Recover
5,sfc_unique_p1_13,True,True,Yes,0.050503209574863206,7.271766662597656e-05,UNI_p1_13,0.050503209574863206,0,Low,Fast Recover
5,sfc_cache_p3_13,True,False,N/A,-19.185001530755034,0.06539130210876465,N/A,-19.185001530755034,-10.0,Low,Slow Recover
6,sfc_cache_p1_22,True,True,Yes,0.034887685194242124,8.797645568847656e-05,MA_region_24,0.034887685194242124,0,Medium,Fast Recover
6,sfc_cache_p2_18,True,True,Yes,0.7449628867503506,8.821487426757812e-05,RE_region_32,0.7449628867503506,0,Low,Fast Recover
6,sfc_cache_p3_18,True,True,Yes,0.37849238351570236,8.106231689453125e-05,EC_TC_region_3_18,0.37849238351570236,0,Low,Fast Recover
6,sfc_cache_p3_22,True,True,Yes,0.41697371280951145,6.198883056640625e-05,EC_TC_region_3_22,0.41697371280951145,0,Low,Fast Recover
6,sfc_cache_p4_18,True,True,Yes,0.37849238351570236,7.414817810058594e-05,EC_TC_region_4_18,0.37849238351570236,0,Low,Fast Recover
6,sfc_unique_p1_18,True,True,Yes,0.034887685194242124,5.698204040527344e-05,RE_p1_18,0.034887685194242124,0,Low,Fast Recover
6,sfc_unique_p1_20,True,True,Yes,0.2840710496074763,7.009506225585938e-05,EC_TC_p1_20,0.2840710496074763,0,Medium,Fast Recover
6,sfc_unique_p1_22,True,True,Yes,0.8532333622183508,6.604194641113281e-05,UNI_p1_22,0.8532333622183508,0,Low,Fast Recover
6,sfc_unique_p2_18,True,True,Yes,1.2538177377197997,6.723403930664062e-05,EC_TC_p2_18,1.2538177377197997,0,Low,Fast Recover
6,sfc_unique_p2_20,True,True,Yes,2.4362809716374336,7.677078247070312e-05,EC_TC_p2_20,2.4362809716374336,0,Low,Fast Recover
6,sfc_unique_p2_23,True,True,Yes,2.09267627331597,7.128715515136719e-05,RE_p2_23,2.09267627331597,0,Low,Fast Recover
6,sfc_unique_p4_22,True,True,Yes,0.0,6.747245788574219e-05,IA_DET_FT_22,0.0,0,Medium,Fast Recover
7,sfc_cache_p3_19,True,True,Yes,0.0,6.651878356933594e-05,RE_region_19,0.0,0,High,Fast Recover
7,sfc_unique_p1_20,True,True,Yes,-0.2840710496074763,5.626678466796875e-05,EC_TC_p1_20,-0.2840710496074763,0,Medium,Fast Recover
7,sfc_unique_p3_21,True,True,Yes,0.0,5.1975250244140625e-05,UNI_p3_21,0.0,0,Low,Fast Recover
7,sfc_unique_p4_20,True,True,Yes,1.455974655774277,4.458427429199219e-05,UNI_p4_20,1.455974655774277,0,Low,Fast Recover
7,sfc_cache_p2_20,True,False,N/A,-19.49794081405115,0.05877947807312012,N/A,-19.49794081405115,-10.0,Low,Slow Recover
8,sfc_cache_p3_21,True,True,Yes,-0.33923651735632276,8.845329284667969e-05,RE_region_27,-0.33923651735632276,0,High,Fast Recover
8,sfc_cache_p2_26,True,False,N/A,-18.73125666819567,0.10445833206176758,N/A,-18.73125666819567,-6.0,High,Slow Recover
9,sfc_cache_p3_25,True,True,Yes,0.0,0.0001010894775390625,RE_region_27,0.0,0,High,Fast Recover
9,sfc_unique_p3_25,True,True,Yes,1.6343246319213875,9.489059448242188e-05,UNI_p3_25,1.6343246319213875,0,Low,Fast Recover
9,sfc_unique_p1_26,True,False,N/A,-17.668656713876068,0.10071396827697754,N/A,-17.668656713876068,-21.0,High,Slow Recover
9,sfc_cache_p4_27,True,False,N/A,-19.536554581893004,0.19620251655578613,N/A,-19.536554581893004,-1.67,High,Slow Recover
10,sfc_cache_p1_25,True,True,Yes,0.3784923835157059,8.034706115722656e-05,IA_DET_FT_25,0.3784923835157059,0,Low,Fast Recover
10,sfc_cache_p1_27,True,True,Yes,0.41697371280951145,5.4836273193359375e-05,EC_TC_region_1_27,0.41697371280951145,0,Low,Fast Recover
10,sfc_cache_p1_29,True,True,Yes,0.0,6.246566772460938e-05,IA_DET_FT_29,0.0,0,Medium,Fast Recover
10,sfc_cache_p2_25,True,True,Yes,0.0,5.555152893066406e-05,IA_DET_FT_25,0.0,0,High,Fast Recover
10,sfc_cache_p2_27,True,True,Yes,0.4169737128095079,6.127357482910156e-05,EC_TC_region_2_27,0.4169737128095079,0,Medium,Fast Recover
10,sfc_cache_p2_28,True,True,Yes,0.4169737128095079,5.459785461425781e-05,IA_DET_FT_28,0.4169737128095079,0,Medium,Fast Recover
10,sfc_cache_p2_29,True,True,Yes,0.034887685194242124,4.982948303222656e-05,MA_region_30,0.034887685194242124,0,Low,Fast Recover
10,sfc_cache_p3_25,True,True,Yes,1.182463233917634,6.628036499023438e-05,IA_DET_FT_25,1.182463233917634,0,High,Fast Recover
10,sfc_cache_p3_26,True,True,Yes,-3.552713678800501e-15,6.0558319091796875e-05,IA_DET_FT_26,-3.552713678800501e-15,0,High,Fast Recover
10,sfc_cache_p3_29,True,True,Yes,0.9468369924075439,5.91278076171875e-05,IA_DET_FT_29,0.9468369924075439,0,High,Fast Recover
10,sfc_cache_p4_27,True,True,Yes,0.41697371280951145,4.38690185546875e-05,EC_TC_region_4_27,0.41697371280951145,0,Low,Fast Recover
10,sfc_cache_p4_29,True,True,Yes,0.8532333622183508,5.984306335449219e-05,MA_region_30,0.8532333622183508,0,Low,Fast Recover
10,sfc_unique_p1_25,True,True,Yes,0.3784923835157059,5.7697296142578125e-05,IA_DET_FT_25,0.3784923835157059,0,Low,Fast Recover
10,sfc_unique_p1_27,True,True,Yes,0.7954660963252138,4.863739013671875e-05,EC_TC_p1_27,0.7954660963252138,0,Low,Fast Recover
10,sfc_unique_p1_29,True,True,Yes,2.235542415321582,5.316734313964844e-05,UNI_p1_29,2.235542415321582,0,Low,Fast Recover
10,sfc_unique_p2_25,True,True,Yes,0.0,5.412101745605469e-05,IA_DET_FT_25,0.0,0,High,Fast Recover
10,sfc_unique_p2_29,True,True,Yes,2.1522099220299573,5.507469177246094e-05,UNI_p2_29,2.1522099220299573,0,Low,Fast Recover
10,sfc_unique_p3_26,True,True,Yes,0.0,6.246566772460938e-05,IA_DET_FT_26,0.0,0,Medium,Fast Recover
10,sfc_unique_p3_29,True,True,Yes,0.0,4.792213439941406e-05,IA_DET_FT_29,0.0,0,Medium,Fast Recover
10,sfc_unique_p4_27,True,True,Yes,1.648699458543561,5.078315734863281e-05,EC_TC_p4_27,1.648699458543561,0,Low,Fast Recover
10,sfc_unique_p3_31,True,False,N/A,-16.24865671387607,0.11239790916442871,N/A,-16.24865671387607,-21.0,High,Slow Recover
10,sfc_cache_p4_30,True,False,N/A,-19.29891558991932,0.19603943824768066,N/A,-19.29891558991932,-10.0,High,Slow Recover
10,sfc_cache_p3_30,True,False,N/A,-18.914441529942522,0.2678806781768799,N/A,-18.914441529942522,-1.67,High,Slow Recover
10,sfc_cache_p2_30,True,False,N/A,-18.768915589919324,0.3370952606201172,N/A,-18.768915589919324,-10.0,High,Slow Recover
10,sfc_cache_p1_30,True,False,N/A,-17.80494473951739,0.40798234939575195,N/A,-17.80494473951739,-10.0,High,Slow Recover
11,sfc_cache_p1_30,True,True,Yes,1.7262057700813216,9.369850158691406e-05,MA_region_19,1.7262057700813216,0,Low,Fast Recover
11,sfc_unique_p1_30,True,True,Yes,1.8298160459275543,5.602836608886719e-05,RE_p1_30,1.8298160459275543,0,Low,Fast Recover
11,sfc_unique_p2_33,True,True,Yes,1.2317257457340531,4.839897155761719e-05,RE_p2_33,1.2317257457340531,0,Low,Fast Recover
11,sfc_unique_p4_33,True,True,Yes,-0.10361027584622562,5.221366882324219e-05,RE_p4_33,-0.10361027584622562,0,Low,Fast Recover
13,sfc_cache_p1_30,True,True,Yes,-1.8882837736721996,8.368492126464844e-05,IA_DET_FT_30,-1.8882837736721996,0,High,Fast Recover
13,sfc_cache_p1_33,True,True,Yes,0.0,5.14984130859375e-05,EC_TC_region_1_33,0.0,0,Low,Fast Recover
13,sfc_cache_p2_30,True,True,Yes,-0.04926251181641561,5.793571472167969e-05,IA_DET_FT_30,-0.04926251181641561,0,Low,Fast Recover
13,sfc_cache_p2_33,True,True,Yes,1.2317257457340531,5.984306335449219e-05,EC_TC_region_2_33,1.2317257457340531,0,Low,Fast Recover
13,sfc_cache_p3_34,True,True,Yes,0.37849238351570236,5.7220458984375e-05,RE_region_21,0.37849238351570236,0,Low,Fast Recover
13,sfc_cache_p4_30,True,True,Yes,0.8532333622183472,4.482269287109375e-05,EC_TC_region_4_30,0.8532333622183472,0,Low,Fast Recover
13,sfc_unique_p1_33,True,True,Yes,0.0,4.482269287109375e-05,EC_TC_p1_33,0.0,0,Low,Fast Recover
13,sfc_unique_p2_33,True,True,Yes,-0.4518682858966052,4.887580871582031e-05,EC_TC_p2_33,-0.4518682858966052,0,High,Fast Recover
13,sfc_unique_p4_33,True,True,Yes,-0.4867559710908509,4.8160552978515625e-05,EC_TC_p4_33,-0.4867559710908509,0,High,Fast Recover
13,sfc_unique_p4_30,True,False,N/A,-16.42797102670788,0.07834124565124512,N/A,-16.42797102670788,-21.0,High,Slow Recover
13,sfc_unique_p3_31,True,False,N/A,-18.26211900482894,0.15369701385498047,N/A,-18.26211900482894,-21.0,Low,Slow Recover
13,sfc_unique_p2_35,True,False,N/A,-17.996968966343772,0.24898123741149902,N/A,-17.996968966343772,-21.0,High,Slow Recover
13,sfc_unique_p2_30,True,False,N/A,-18.851204388926227,0.5220725536346436,N/A,-18.851204388926227,-21.0,High,Slow Recover
13,sfc_cache_p3_33,True,False,N/A,-19.057726333524318,0.5931534767150879,N/A,-19.057726333524318,-6.0,Medium,Slow Recover
13,sfc_cache_p3_30,True,False,N/A,-18.67797102670788,0.6664602756500244,N/A,-18.67797102670788,-10.0,High,Slow Recover
13,sfc_cache_p1_34,True,False,N/A,-17.772592464264182,0.739173173904419,N/A,-17.772592464264182,-6.0,Low,Slow Recover
14,sfc_cache_p1_30,True,True,Yes,-0.1466252337506333,9.322166442871094e-05,RE_region_19,-0.1466252337506333,0,High,Fast Recover
14,sfc_unique_p1_30,True,True,Yes,-0.536415639448073,5.6743621826171875e-05,EC_TC_p1_30,-0.536415639448073,0,High,Fast Recover
17,sfc_cache_p1_33,True,True,Yes,0.37849238351570236,8.96453857421875e-05,EC_TC_region_1_33,0.37849238351570236,0,Low,Fast Recover
17,sfc_cache_p1_36,True,True,Yes,0.41697371280951145,7.367134094238281e-05,EC_TC_region_1_36,0.41697371280951145,0,Low,Fast Recover
17,sfc_cache_p2_35,True,True,Yes,0.8532333622183508,6.866455078125e-05,EC_TC_region_2_35,0.8532333622183508,0,Low,Fast Recover
17,sfc_cache_p2_36,True,True,Yes,0.41697371280951145,5.9604644775390625e-05,EC_TC_region_2_36,0.41697371280951145,0,Low,Fast Recover
17,sfc_cache_p3_36,True,True,Yes,0.41697371280951145,6.0558319091796875e-05,EC_TC_region_3_36,0.41697371280951145,0,Low,Fast Recover
17,sfc_cache_p4_36,True,True,Yes,0.41697371280951145,6.0558319091796875e-05,EC_TC_region_4_36,0.41697371280951145,0,Low,Fast Recover
17,sfc_unique_p1_33,True,True,Yes,1.2317257457340531,7.128715515136719e-05,EC_TC_p1_33,1.2317257457340531,0,Low,Fast Recover
17,sfc_unique_p1_36,True,True,Yes,0.0,5.507469177246094e-05,EC_TC_p1_36,0.0,0,Medium,Fast Recover
17,sfc_unique_p2_33,True,True,Yes,1.648699458543561,7.081031799316406e-05,EC_TC_p2_33,1.648699458543561,0,Low,Fast Recover
17,sfc_unique_p2_36,True,True,Yes,0.0,5.817413330078125e-05,EC_TC_p2_36,0.0,0,Medium,Fast Recover
17,sfc_unique_p3_36,True,True,Yes,0.0,5.8650970458984375e-05,EC_TC_p3_36,0.0,0,Medium,Fast Recover
17,sfc_unique_p4_36,True,True,Yes,0.41697371280951145,5.6743621826171875e-05,EC_TC_p4_36,0.41697371280951145,0,Low,Fast Recover
17,sfc_cache_p4_34,True,False,N/A,-17.365055698181816,0.3532290458679199,N/A,-17.365055698181816,-10.0,Low,Slow Recover
17,sfc_cache_p3_38,True,False,N/A,-20.62651729451357,0.46814465522766113,N/A,-20.62651729451357,-6.0,High,Slow Recover
17,sfc_cache_p3_34,False,False,N/A,0.0,0.0,N/A,0.0,0.0,Low,Failed
17,sfc_cache_p2_38,True,False,N/A,-19.640134363396044,0.7169890403747559,N/A,-19.640134363396044,-5.67,High,Slow Recover
17,sfc_cache_p2_34,False,False,N/A,0.0,0.0,N/A,0.0,0.0,Low,Failed
17,sfc_cache_p1_35,True,False,N/A,-17.961502870018556,0.9753773212432861,N/A,-17.961502870018556,-1.67,High,Slow Recover
18,sfc_cache_p1_40,True,True,Yes,0.4169737128095079,9.870529174804688e-05,EC_TC_region_1_40,0.4169737128095079,0,Low,Fast Recover
18,sfc_cache_p1_41,True,True,Yes,0.37849238351570236,0.0001049041748046875,RE_region_27,0.37849238351570236,0,Low,Fast Recover
18,sfc_cache_p2_40,True,True,Yes,0.3784923835157059,8.153915405273438e-05,RE_region_32,0.3784923835157059,0,Low,Fast Recover
18,sfc_cache_p2_41,True,True,Yes,0.0,7.510185241699219e-05,EC_TC_region_2_41,0.0,0,Low,Fast Recover
18,sfc_cache_p3_40,True,True,Yes,0.4169737128095079,6.914138793945312e-05,EC_TC_region_3_40,0.4169737128095079,0,Low,Fast Recover
18,sfc_cache_p3_41,True,True,Yes,0.0,8.034706115722656e-05,RE_region_27,0.0,0,Low,Fast Recover
18,sfc_cache_p4_40,True,True,Yes,0.4169737128095079,6.4849853515625e-05,EC_TC_region_4_40,0.4169737128095079,0,Low,Fast Recover
18,sfc_unique_p1_40,True,True,Yes,2.1522099220299538,9.036064147949219e-05,EC_TC_p1_40,2.1522099220299538,0,Low,Fast Recover
18,sfc_unique_p3_40,True,True,Yes,2.1522099220299573,8.20159912109375e-05,EC_TC_p3_40,2.1522099220299573,0,Low,Fast Recover
18,sfc_unique_p3_41,True,True,Yes,0.0,6.818771362304688e-05,EC_TC_p3_41,0.0,0,Low,Fast Recover
18,sfc_unique_p4_40,True,True,Yes,0.4169737128095079,6.031990051269531e-05,EC_TC_p4_40,0.4169737128095079,0,Low,Fast Recover
18,sfc_unique_p4_41,True,True,Yes,-0.41697371280951145,6.389617919921875e-05,EC_TC_p4_41,-0.41697371280951145,0,Low,Fast Recover
18,sfc_unique_p1_45,True,False,N/A,-18.261137849493927,0.1288464069366455,N/A,-18.261137849493927,-21.0,High,Slow Recover
18,sfc_unique_p1_43,True,False,N/A,-16.404944739517386,0.5120782852172852,N/A,-16.404944739517386,-21.0,High,Slow Recover
18,sfc_cache_p4_43,True,False,N/A,-18.964944739517392,0.6384584903717041,N/A,-18.964944739517392,-10.0,High,Slow Recover
18,sfc_cache_p2_43,True,False,N/A,-20.943437123033092,0.7719144821166992,N/A,-20.943437123033092,-10.0,High,Slow Recover
19,sfc_unique_p2_43,True,False,N/A,-14.969478643192172,0.12838006019592285,N/A,-14.969478643192172,-21.0,Medium,Slow Recover
