crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771101018.763517,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1771101023.5043223,2,2,2,0,0,29.3471,0.0000,5.56,0.0000
2,1771101080.6540926,2,2,2,0,0,31.6660,31.9499,4.17,0.2839
3,1771101118.8438551,2,1,1,0,0,31.6271,32.9600,2.08,1.3329
4,1771101189.423479,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
5,1771101216.783521,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
6,1771101244.0134704,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
7,1771101296.7243378,2,3,3,0,0,30.3268,29.8938,5.77,0.1459
8,1771101353.0844631,2,5,5,0,0,30.7862,31.3803,12.50,0.5941
9,1771101468.5044734,2,3,3,0,0,30.9641,0.0000,6.00,0.0000
10,1771101499.7346299,2,4,4,0,0,30.7983,0.0000,8.33,0.0000
11,1771101501.4044874,2,5,5,0,0,30.9585,0.0000,10.42,0.0000
12,1771101523.8338566,2,1,1,0,0,30.8306,0.0000,2.17,0.0000
13,1771101528.863481,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
14,1771101543.6838322,2,1,1,0,0,31.1197,31.1197,2.50,0.0000
15,1771101693.9038002,2,1,1,0,0,29.9402,29.8738,2.50,-0.0664
16,1771101736.7241404,2,3,3,0,0,30.6094,31.7754,7.50,1.1660
17,1771101794.7937872,2,1,1,0,0,31.5259,30.5971,2.08,-0.9289
