crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_cache_p3_6,True,True,Yes,-0.6999746557742768,6.580352783203125e-05,RE_region_22,-0.6999746557742768,0,Low,Fast Recover
0,sfc_cache_p4_6,True,True,Yes,-0.35024891004022507,6.103515625e-05,RE_region_22,-0.35024891004022507,0,Medium,Fast Recover
0,sfc_unique_p3_9,True,True,Yes,0.8495840333470426,4.9114227294921875e-05,RE_p3_9,0.8495840333470426,0,Low,Fast Recover
0,sfc_unique_p4_6,True,True,Yes,-0.5595377090471274,7.343292236328125e-05,EC_TC_p4_6,-0.5595377090471274,0,Low,Fast Recover
1,sfc_unique_p3_9,True,True,Yes,1.1548068655100217,6.365776062011719e-05,UNI_p3_9,1.1548068655100217,0,Low,Fast Recover
1,sfc_unique_p4_11,True,True,Yes,0.43909950422396093,5.793571472167969e-05,UNI_p4_11,0.43909950422396093,0,Low,Fast Recover
2,sfc_cache_p4_16,True,True,Yes,-0.6525114218566408,9.846687316894531e-05,RE_region_11,-0.6525114218566408,0,Low,Fast Recover
2,sfc_unique_p2_11,True,True,Yes,0.8589305462762162,8.034706115722656e-05,RE_p2_11,0.8589305462762162,0,Low,Fast Recover
3,sfc_unique_p4_23,True,True,Yes,-0.9413533917717878,6.222724914550781e-05,RE_p4_23,-0.9413533917717878,0,Medium,Fast Recover
4,sfc_cache_p2_23,True,True,Yes,0.3022625118164157,6.413459777832031e-05,RE_region_32,0.3022625118164157,0,Low,Fast Recover
4,sfc_unique_p2_23,True,True,Yes,-0.559537709047131,5.412101745605469e-05,RE_p2_23,-0.559537709047131,0,Low,Fast Recover
4,sfc_unique_p2_25,True,True,Yes,0.8589305462762127,4.458427429199219e-05,UNI_p2_25,0.8589305462762127,0,Low,Fast Recover
4,sfc_unique_p3_23,True,True,Yes,0.9634251777032183,5.316734313964844e-05,UNI_p3_23,0.9634251777032183,0,Medium,Fast Recover
5,sfc_cache_p1_29,True,True,Yes,-1.300820197876181,5.4836273193359375e-05,EC_TC_region_1_29,-1.300820197876181,0,Medium,Fast Recover
7,sfc_unique_p3_36,True,True,Yes,0.0,0.00010323524475097656,RE_p3_36,0.0,0,Medium,Fast Recover
8,sfc_unique_p1_38,True,True,Yes,-0.6999746557742768,8.511543273925781e-05,UNI_p1_38,-0.6999746557742768,0,Low,Fast Recover
8,sfc_unique_p2_41,True,True,Yes,0.2864463699803146,8.702278137207031e-05,UNI_p2_41,0.2864463699803146,0,Low,Fast Recover
8,sfc_unique_p4_42,True,True,Yes,-0.12749047947837155,7.772445678710938e-05,UNI_p4_42,-0.12749047947837155,0,Low,Fast Recover
9,sfc_cache_p3_45,True,True,Yes,0.22223526625567658,6.699562072753906e-05,RE_region_21,0.22223526625567658,0,Medium,Fast Recover
9,sfc_cache_p4_45,True,True,Yes,-0.1274904794783751,5.555152893066406e-05,RE_region_21,-0.1274904794783751,0,Low,Fast Recover
9,sfc_unique_p3_45,True,True,Yes,0.6999746557742768,5.555152893066406e-05,EC_TC_p3_45,0.6999746557742768,0,Low,Fast Recover
