crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771167600.8510845,2,4,4,0,0,50.4950,51.4844,8.33,0.9895
1,1771167698.3322358,2,5,5,0,0,51.1447,51.5990,8.93,0.4543
2,1771167725.6021314,2,8,8,0,0,49.7635,50.3781,16.00,0.4569
3,1771167752.0609088,2,1,1,0,0,50.5302,50.3281,2.50,-0.2021
4,1771167782.291266,2,6,6,0,0,50.4594,50.9816,12.50,0.5222
5,1771167791.1411912,2,4,4,0,0,50.6532,50.6053,11.11,0.3716
6,1771167825.991153,2,5,5,0,0,49.7281,51.0851,10.42,1.3569
7,1771167999.02256,2,8,8,0,0,49.7178,50.5967,20.00,0.8789
8,1771168007.8208866,2,2,2,0,0,25.3995,51.9945,6.25,1.1954
9,1771168029.8307128,2,1,1,0,0,51.3677,51.3677,2.50,0.0000
10,1771168117.90047,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
11,1771168158.3004773,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
12,1771168183.2318625,2,6,6,0,0,49.8530,50.6088,15.00,0.7558
13,1771168190.9308534,2,2,2,0,0,49.9342,50.8177,4.17,0.8835
14,1771168234.6318662,2,5,5,0,0,50.1762,50.0291,10.87,-0.0008
15,1771168282.8504815,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
