crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771012331.1282,2,2,2,0,0,2.8183,4.5514,5.00,1.7331
1,1771012376.478776,2,6,6,0,0,4.0778,4.4196,9.38,0.3418
2,1771012395.9388678,2,4,4,0,0,5.0100,5.3318,7.41,0.3749
3,1771012412.468323,2,2,2,0,0,3.7132,0.0000,3.85,0.0000
4,1771012508.3878357,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
5,1771012580.9687295,2,5,5,0,0,4.8387,4.8820,15.62,0.0433
6,1771012664.9278355,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
7,1771012705.038031,2,1,1,0,0,2.7769,3.6648,2.08,0.8879
8,1771012757.5209534,2,2,2,0,0,4.1864,4.4231,3.12,0.2367
9,1771012949.887808,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1771012990.2978222,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
11,1771013036.040684,2,1,1,0,0,3.7194,4.6429,2.08,0.9235
12,1771013044.1181746,2,1,1,0,0,4.3602,3.7995,2.08,-0.5607
13,1771013070.1978047,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
14,1771013100.3281178,2,1,1,0,0,5.7891,0.0000,2.17,0.0000
15,1771013101.108026,2,1,1,0,0,3.4133,0.0000,2.17,0.0000
16,1771013149.2354474,2,2,2,0,0,2.9006,4.0135,3.57,1.1129
