crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771101002.7494884,2,15,0,15,0,26.8733,27.6239,57.69,0.3146
1,1771101063.959024,2,13,0,13,0,27.3724,28.3733,27.08,1.0010
2,1771101149.519622,2,16,0,16,0,27.0514,27.2406,34.78,0.2352
3,1771101231.7784104,2,9,0,9,0,26.8851,27.8407,20.45,0.7006
4,1771101261.1568973,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
5,1771101344.0376117,2,3,3,0,0,27.0299,27.0031,6.25,-0.0268
6,1771101345.207174,2,1,1,0,0,27.7207,27.7207,2.08,0.0000
7,1771101388.2969093,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
8,1771101460.2169287,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
9,1771101461.4769351,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1771101511.049353,2,17,0,17,0,27.0313,27.7783,35.42,0.7470
11,1771101557.1069517,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
12,1771101564.6401389,2,18,0,18,0,27.9163,28.4127,40.91,0.5518
13,1771101664.017013,2,1,1,0,0,0.0000,0.0000,1.56,0.0000
14,1771101741.578205,2,10,0,10,0,27.8183,28.2336,18.52,0.3644
15,1771101780.6569085,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
16,1771101815.0669472,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
17,1771101869.0084846,2,8,0,8,0,27.4178,28.2116,17.39,0.8251
