crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771167527.2091265,2,8,0,8,0,16.5610,16.7819,20.00,0.2208
1,1771167640.8075156,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1771167660.867497,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1771167666.9078453,2,1,0,1,0,15.4086,15.4052,2.50,-0.0034
4,1771167669.8795183,2,10,0,10,0,16.7019,16.9704,26.32,0.3618
5,1771167883.9392433,2,6,0,6,0,16.7160,16.9295,14.29,0.2135
6,1771167894.901036,2,15,0,15,0,17.0790,17.3377,44.12,0.3693
7,1771167917.4687858,2,4,0,4,0,17.9274,16.7824,9.09,-0.0039
8,1771167918.548288,2,4,0,4,0,16.5244,18.5234,8.70,1.7410
9,1771167925.7779377,2,4,0,4,0,16.1265,0.0000,11.11,0.0000
10,1771167930.9591877,2,17,0,17,0,17.4059,18.1989,60.71,1.3265
11,1771167942.737916,2,8,0,8,0,16.0714,0.0000,18.18,0.0000
12,1771168042.61314,2,9,0,9,0,17.3875,17.5842,18.75,0.1967
13,1771168047.6307557,2,14,0,14,0,17.5275,18.4023,35.00,0.6495
14,1771168111.997431,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
15,1771168113.168528,2,4,0,4,0,15.9040,18.3366,10.53,2.6004
16,1771168128.2879333,2,3,0,3,0,16.9709,0.0000,10.71,0.0000
17,1771168169.357414,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
