crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771167546.9972925,2,4,4,0,0,44.2168,44.7112,10.00,0.4944
1,1771167582.396544,2,3,3,0,0,44.3606,44.5469,6.25,0.1863
2,1771167705.5865922,2,1,1,0,0,45.8661,45.8221,1.79,-0.0440
3,1771167824.6867633,2,5,5,0,0,43.5934,44.7945,12.50,1.2011
4,1771167826.1772003,2,4,4,0,0,44.1457,43.9501,10.53,-0.0593
5,1771167915.6261983,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
6,1771167935.597511,2,5,5,0,0,44.1328,45.0537,16.67,0.9560
7,1771167991.0172932,2,5,5,0,0,43.3501,43.8986,10.42,0.5484
8,1771168012.2062159,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
9,1771168037.5462093,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1771168219.117762,2,10,10,0,0,44.3275,45.2609,18.52,0.8736
11,1771168303.7165725,2,1,1,0,0,44.0017,44.0017,2.08,0.0000
12,1771168310.23663,2,3,3,0,0,44.6968,45.2825,6.25,0.5857
13,1771168337.5362344,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
14,1771168359.7861512,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
15,1771168368.8375766,2,6,6,0,0,44.7992,45.4275,11.54,0.5606
16,1771168382.396205,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
