crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771108960.787077,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1771108967.7681808,2,12,0,0,12,21.4952,0.0000,120.00,0.0000
2,1771109066.0875938,2,1,0,0,1,19.2495,0.0000,2.17,0.0000
3,1771109068.4201088,2,22,0,0,22,21.3008,0.0000,110.00,0.0000
4,1771109072.070215,2,29,0,0,29,20.1906,0.0000,290.00,0.0000
5,1771109132.5371225,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
6,1771109161.8794599,2,18,0,0,18,20.1844,0.0000,100.00,0.0000
7,1771109247.0806265,2,23,0,0,23,20.4582,0.0000,88.46,0.0000
8,1771109305.335347,2,5,0,0,5,21.7177,21.9399,13.89,0.3694
9,1771109341.8577383,2,2,0,0,2,20.2261,20.6118,5.56,0.6710
10,1771109436.8704093,2,24,0,0,24,21.4533,0.0000,120.00,0.0000
11,1771109503.9996762,2,21,0,0,21,15.3182,0.0000,95.45,0.0000
12,1771109548.6677437,2,3,0,0,3,20.9456,21.1715,13.64,0.2259
13,1771109570.7398753,2,23,0,0,23,20.9055,0.0000,191.67,0.0000
14,1771109576.0877292,2,4,0,0,4,20.4630,20.7985,16.67,0.3355
15,1771109702.5418756,2,38,0,0,38,17.8764,0.0000,950.00,0.0000
16,1771109706.4384158,2,9,0,0,9,21.3329,0.0000,0.00,0.0000
17,1771109711.5671265,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
18,1771109752.9775991,2,3,0,0,3,13.1775,0.0000,25.00,0.0000
19,1771109850.7588701,2,12,0,0,12,19.2311,0.0000,28.57,0.0000
