crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771012470.4676049,2,21,0,21,0,15.7075,16.3887,43.75,0.6813
1,1771012491.1750312,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1771012502.246534,2,7,0,7,0,15.6265,16.6452,19.44,0.2779
3,1771012521.037697,2,15,0,15,0,16.4912,17.2710,44.12,1.0526
4,1771012550.5569327,2,14,0,14,0,15.9756,16.8870,29.17,0.9115
5,1771012552.6064768,2,5,0,5,0,16.9047,16.3966,12.50,-0.5707
6,1771012624.7366114,2,8,0,8,0,15.3039,15.6925,18.18,0.4684
7,1771012665.7256176,2,5,0,5,0,16.1864,16.8177,12.50,0.6313
8,1771012711.4163382,2,11,0,11,0,16.0142,16.9534,28.95,0.9676
9,1771012732.907174,2,17,0,17,0,16.3080,17.3686,65.38,-0.0751
10,1771012749.1160624,2,6,0,6,0,14.4445,17.2388,14.29,-0.5020
11,1771012810.7859597,2,6,0,6,0,14.3196,0.0000,12.50,0.0000
12,1771012835.8441021,2,1,0,1,0,0.0000,0.0000,1.85,0.0000
13,1771012920.8556626,2,3,0,3,0,10.8302,0.0000,5.77,0.0000
14,1771012970.0168643,2,8,0,8,0,15.9242,17.0197,20.00,0.6639
15,1771013027.665077,2,1,0,1,0,0.0000,0.0000,2.08,0.0000
16,1771013153.3057055,2,7,0,7,0,14.1721,16.3482,12.50,-0.1860
