crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771101109.621274,2,4,4,0,0,12.0295,13.2501,7.14,1.2206
1,1771101187.0203793,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1771101237.471453,2,5,5,0,0,12.9467,13.7480,10.42,0.8014
3,1771101513.2810903,2,3,3,0,0,12.2777,12.9579,5.36,0.6802
4,1771101520.6711195,2,3,3,0,0,13.6690,13.3119,5.36,-0.3571
5,1771101527.9414434,2,5,5,0,0,12.9306,13.8534,8.06,0.9032
6,1771101545.1208253,2,1,1,0,0,13.5297,13.9191,1.79,0.3894
7,1771101551.0204477,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
8,1771101563.6204252,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
9,1771101597.8004353,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1771101744.710767,2,1,1,0,0,11.6088,12.4673,2.50,0.8584
11,1771101791.780904,2,2,2,0,0,12.9401,11.9924,5.00,-0.9477
12,1771101825.7610173,2,2,2,0,0,13.4573,0.0000,3.85,0.0000
13,1771101841.9708252,2,1,1,0,0,12.1493,12.2095,2.08,0.0601
14,1771101846.0204368,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
15,1771101882.9807436,2,1,1,0,0,14.4181,13.0631,2.50,-1.3551
