crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771100911.0995643,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1771100947.9698977,2,1,0,0,1,51.3033,0.0000,7.14,0.0000
2,1771101108.7704115,2,4,0,0,4,50.8563,51.0750,12.50,0.2187
3,1771101206.530182,2,2,0,2,0,51.1074,52.1817,3.57,1.0743
4,1771101242.8622143,2,22,0,0,22,51.0766,0.0000,157.14,0.0000
5,1771101268.7218816,2,17,0,0,17,50.8311,0.0000,60.71,0.0000
6,1771101330.5608573,2,6,0,0,6,50.6646,0.0000,20.00,0.0000
7,1771101413.659555,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
8,1771101480.7608085,2,5,0,5,0,51.7453,0.0000,12.50,0.0000
9,1771101498.7626452,2,19,0,0,19,51.0271,0.0000,86.36,0.0000
10,1771101515.1321342,2,13,0,0,13,51.8698,0.0000,34.21,0.0000
11,1771101546.0523639,2,17,0,0,17,51.0635,0.0000,94.44,0.0000
12,1771101578.502659,2,17,0,0,17,51.6367,0.0000,70.83,0.0000
13,1771101580.2305615,2,6,0,0,6,50.9334,0.0000,14.29,0.0000
14,1771101625.269601,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
15,1771101672.5900059,2,1,0,1,0,51.4148,52.1926,2.50,0.7778
16,1771101686.6095955,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
17,1771101746.3302145,2,3,0,3,0,51.6297,51.6931,7.50,0.0634
18,1771101791.2331498,2,17,0,0,17,50.9467,0.0000,65.38,0.0000
19,1771101872.0927758,2,19,0,19,0,51.0179,51.2239,55.88,0.2188
