crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771108908.4368112,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1771108970.8766232,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1771108994.6560335,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1771109103.438519,2,23,0,0,23,28.1678,0.0000,164.29,0.0000
4,1771109122.2859957,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
5,1771109183.796386,2,1,0,0,1,27.5317,0.0000,4.55,0.0000
6,1771109202.5864074,2,3,0,0,3,28.2205,0.0000,10.71,0.0000
7,1771109215.217849,2,17,0,0,17,27.8505,0.0000,121.43,0.0000
8,1771109362.828233,2,10,0,0,10,28.1379,30.1557,23.81,1.3494
9,1771109477.3177822,2,8,0,0,8,27.8049,0.0000,30.77,0.0000
10,1771109531.186801,2,4,0,0,4,27.9482,28.3668,8.70,0.3611
11,1771109542.706898,2,6,0,0,6,28.4098,29.2173,12.50,0.8075
12,1771109543.8878875,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
13,1771109568.2763555,2,1,0,0,1,28.1616,28.8110,2.50,0.6494
14,1771109587.4407444,2,33,0,0,33,27.2929,0.0000,330.00,0.0000
15,1771109603.5075457,2,9,0,0,9,27.8061,0.0000,0.00,0.0000
16,1771109674.606107,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
17,1771109767.9269416,2,3,0,0,3,27.8993,0.0000,8.82,0.0000
18,1771109798.5760307,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
19,1771109834.436105,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
