crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771109120.5407398,2,7,0,0,7,41.3730,43.2807,17.50,1.1351
1,1771109207.4703727,2,4,0,0,4,42.4088,43.9893,7.69,0.1345
2,1771109398.8106272,2,8,0,0,8,42.4928,42.8772,18.18,0.2904
3,1771109405.7297766,2,1,0,0,1,43.8246,0.0000,2.17,0.0000
4,1771109435.600113,2,3,0,0,3,42.3865,0.0000,11.54,0.0000
5,1771109437.2716115,2,12,0,0,12,41.8037,0.0000,54.55,0.0000
6,1771109524.1294956,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
7,1771109532.9226944,2,34,0,0,34,42.1537,0.0000,425.00,0.0000
8,1771109534.4894252,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
9,1771109605.7794635,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1771109648.6894631,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
11,1771109705.489458,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
12,1771109743.8415997,2,15,0,0,15,42.6691,0.0000,62.50,0.0000
13,1771109766.9294987,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
14,1771109789.5594683,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
15,1771109817.199498,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
16,1771109819.1298509,2,1,0,0,1,43.1833,43.5747,2.08,0.3915
17,1771109846.0805836,2,8,0,0,8,42.0839,0.0000,30.77,0.0000
18,1771109857.0695279,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
19,1771109873.6319444,2,15,0,0,15,41.7955,0.0000,150.00,0.0000
