crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p2_17,True,True,Yes,0.2044210257545913,7.390975952148438e-05,UNI_p2_17,0.2044210257545913,0,Low,Fast Recover
2,sfc_cache_p2_17,True,True,Yes,-0.3326699357948115,6.937980651855469e-05,RE_region_12,-0.3326699357948115,0,Medium,Fast Recover
2,sfc_cache_p2_18,True,True,Yes,1.287167713866907,6.031990051269531e-05,IA_DET_FT_18,1.287167713866907,0,Low,Fast Recover
2,sfc_unique_p4_17,True,True,Yes,-1.6094248311269297,4.935264587402344e-05,UNI_p4_17,-1.6094248311269297,0,Low,Fast Recover
2,sfc_cache_p3_15,True,False,N/A,-50.04950420944692,0.02556467056274414,N/A,-50.04950420944692,-6.0,High,Slow Recover
3,sfc_cache_p4_21,True,True,Yes,-0.8269324476112274,5.817413330078125e-05,EC_TC_region_4_21,-0.8269324476112274,0,Medium,Fast Recover
3,sfc_unique_p3_21,True,True,Yes,-0.07397617006393631,5.125999450683594e-05,EC_TC_p3_21,-0.07397617006393631,0,Medium,Fast Recover
3,sfc_unique_p4_15,True,False,N/A,-43.83836183980573,0.03014659881591797,N/A,-43.83836183980573,-21.0,Medium,Slow Recover
6,sfc_unique_p3_24,True,True,Yes,1.2007054229140408,0.00010561943054199219,UNI_p3_24,1.2007054229140408,0,Medium,Fast Recover
8,sfc_unique_p4_24,True,True,Yes,0.31858808236732017,9.202957153320312e-05,UNI_p4_24,0.31858808236732017,0,Medium,Fast Recover
13,sfc_cache_p1_35,True,True,Yes,0.4942625118164159,5.888938903808594e-05,RE_region_3,0.4942625118164159,0,Medium,Fast Recover
13,sfc_unique_p2_35,True,True,Yes,0.0,5.125999450683594e-05,EC_TC_p2_35,0.0,0,Medium,Fast Recover
