crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771109075.8278172,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1771109102.107783,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1771109166.6429777,2,18,0,18,0,5.6986,6.1825,37.50,0.4839
3,1771109283.1377916,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
4,1771109328.2003431,2,24,0,24,0,6.2571,6.7224,37.50,0.4652
5,1771109365.6583557,2,2,0,2,0,5.8515,6.0725,5.00,0.2209
6,1771109498.2291677,2,7,0,7,0,6.1777,6.9924,12.50,0.8147
7,1771109564.9983947,2,1,0,1,0,4.6389,4.8793,1.79,0.2404
8,1771109569.5918515,2,19,0,19,0,6.1414,7.1352,33.93,1.0208
9,1771109570.167143,2,5,0,5,0,6.7359,0.0000,9.26,0.0000
10,1771109588.4678435,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
11,1771109654.7192762,2,8,0,8,0,6.3178,7.0234,16.67,0.7056
12,1771109674.9383185,2,2,0,2,0,6.7929,5.7517,3.70,0.2826
13,1771109745.048092,2,1,0,1,0,8.0430,8.0430,2.08,0.0000
14,1771109851.9337494,2,3,0,3,0,7.6736,7.8188,5.36,0.1452
