crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771101041.9350924,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1771101115.2374308,2,16,0,16,0,30.9925,31.9330,33.33,0.9405
2,1771101116.3450286,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1771101149.336449,2,8,0,8,0,30.5253,30.8418,16.67,0.3165
4,1771101265.7056873,2,4,4,0,0,30.9439,32.0875,10.00,1.1436
5,1771101430.2659507,2,3,0,3,0,30.2825,31.2906,5.56,0.8123
6,1771101444.827076,2,12,0,12,0,31.0682,31.9250,22.22,0.9326
7,1771101451.2280478,2,23,0,23,0,31.5469,32.4265,67.65,0.3496
8,1771101451.9153218,2,2,2,0,0,30.9844,0.0000,4.35,0.0000
9,1771101477.496859,2,10,0,10,0,31.4994,31.1780,18.52,-0.5360
10,1771101484.4057815,2,3,0,3,0,31.7212,31.6678,5.36,-0.1925
11,1771101547.3065603,2,9,0,9,0,31.2739,31.8654,18.75,0.6319
12,1771101576.8456562,2,4,4,0,0,31.6403,32.2633,11.76,0.6231
13,1771101632.1654413,2,2,0,2,0,15.9898,31.9796,4.17,0.0000
14,1771101679.377189,2,16,0,16,0,30.7626,31.1571,38.10,0.5536
15,1771101725.26562,2,3,0,3,0,20.9058,0.0000,6.82,0.0000
16,1771101828.2976706,2,17,0,17,0,31.0216,31.2615,35.42,0.2399
17,1771101858.8662508,2,6,0,6,0,30.6618,31.3429,11.11,0.4835
18,1771101863.468036,2,19,0,19,0,31.2056,32.0550,41.30,0.6558
