crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771109038.879595,2,1,0,1,0,43.3875,44.4616,2.08,1.0741
1,1771109086.5200741,2,4,0,4,0,44.2482,44.8944,8.33,0.6461
2,1771109131.6095788,2,1,0,1,0,44.3740,44.3071,1.79,-0.0669
3,1771109193.2015753,2,13,0,13,0,44.8294,45.4479,23.21,0.6185
4,1771109291.7999318,2,3,0,3,0,44.9765,45.3679,6.25,0.3913
5,1771109298.7895339,2,1,0,1,0,44.2936,45.2645,2.08,0.9709
6,1771109307.5621767,2,18,0,18,0,44.7798,45.0975,33.33,0.3013
7,1771109359.5402522,2,5,0,5,0,45.3173,45.3836,10.42,0.0663
8,1771109383.639166,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
9,1771109388.879469,2,1,0,1,0,44.1059,45.5377,2.50,1.4318
10,1771109400.8405318,2,7,0,7,0,44.9868,45.1584,18.42,0.1017
11,1771109530.6411881,2,9,0,9,0,43.7359,44.8570,17.31,0.9729
12,1771109547.3994799,2,1,0,1,0,45.1367,0.0000,2.17,0.0000
13,1771109656.6916347,2,14,0,14,0,44.8152,45.3672,25.93,0.5888
14,1771109671.8498788,2,2,0,2,0,44.7971,0.0000,4.55,0.0000
15,1771109672.0163374,2,13,0,13,0,44.9015,45.5721,38.24,0.3986
16,1771109680.7594132,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
17,1771109722.6391256,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
18,1771109819.5007436,2,7,0,7,0,45.1561,45.3859,12.96,0.3120
