crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771100987.143642,2,12,0,12,0,38.1536,0.0000,85.71,0.0000
1,1771101067.6718566,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1771101096.902481,2,3,3,0,0,37.3695,38.0818,7.50,0.7124
3,1771101171.6122327,2,1,0,1,0,37.6537,38.0065,1.79,0.3528
4,1771101232.402242,2,2,0,2,0,38.5241,38.2056,3.57,-0.3185
5,1771101266.5924037,2,2,2,0,0,38.0501,38.7203,4.17,0.6701
6,1771101317.9919224,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
7,1771101370.7627487,2,6,6,0,0,38.5583,39.8762,12.50,1.3179
8,1771101383.501838,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
9,1771101438.4927278,2,4,0,4,0,37.1233,37.5467,7.14,0.4234
10,1771101572.542133,2,1,1,0,0,38.4937,38.9792,2.08,0.4855
11,1771101597.5418348,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
12,1771101659.783628,2,11,0,11,0,38.2788,39.4506,19.64,1.1718
13,1771101675.1128397,2,5,0,5,0,36.7863,38.0881,11.90,-0.8441
14,1771101680.4622362,2,1,0,1,0,39.1070,0.0000,2.17,0.0000
15,1771101735.8540006,2,14,0,14,0,38.4655,38.7520,25.00,0.2865
16,1771101773.9022162,2,2,2,0,0,38.1134,38.1134,4.17,0.0000
17,1771101794.7518535,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
18,1771101879.5137174,2,12,0,12,0,37.8113,38.9260,25.00,1.1147
