crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771167584.052233,2,6,6,0,0,20.6556,20.5525,13.04,-0.1550
1,1771167646.9720883,2,5,5,0,0,21.0426,20.8352,10.42,-0.2074
2,1771167680.5627422,2,6,6,0,0,20.6818,21.2265,15.00,0.5447
3,1771167723.431635,2,1,1,0,0,19.5461,19.5461,2.08,0.0000
4,1771167743.1919737,2,4,4,0,0,20.6445,21.2069,10.00,0.5624
5,1771167761.1214273,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
6,1771167767.5522149,2,3,3,0,0,20.1594,20.7885,6.25,0.6291
7,1771167889.8623044,2,3,3,0,0,20.5309,20.6845,7.50,0.1536
8,1771168028.4824765,2,4,4,0,0,19.8925,20.4727,7.41,1.2800
9,1771168090.281465,2,1,1,0,0,0.0000,0.0000,2.08,0.0000
10,1771168240.9728863,2,6,6,0,0,19.6724,20.5565,12.50,0.8841
11,1771168280.7318017,2,3,3,0,0,13.5535,20.6390,6.25,0.3088
12,1771168299.3446188,2,3,3,0,0,20.6616,21.1569,6.25,0.4953
13,1771168353.9423406,2,6,6,0,0,20.6127,20.7696,10.71,-0.4410
14,1771168383.081446,2,1,1,0,0,0.0000,0.0000,1.79,0.0000
15,1771168383.321633,2,1,1,0,0,19.4215,0.0000,1.85,0.0000
16,1771168385.7928004,2,2,2,0,0,20.8679,21.2145,4.17,0.3466
