crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771167461.160731,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1771167586.2020688,2,3,0,0,3,40.7660,42.7330,6.82,1.7597
2,1771167621.611675,2,6,0,0,6,41.9441,0.0000,16.67,0.0000
3,1771167675.6312847,2,1,0,0,1,41.4886,0.0000,2.63,0.0000
4,1771167772.1320844,2,11,0,0,11,41.7754,42.2862,27.50,0.5107
5,1771167881.9624088,2,9,0,0,9,41.9031,43.2093,28.12,0.6218
6,1771167960.2634676,2,28,0,0,28,41.7248,0.0000,175.00,0.0000
7,1771167967.9636261,2,16,0,0,16,41.6356,0.0000,61.54,0.0000
8,1771167974.9016733,2,5,0,0,5,41.3718,0.0000,16.67,0.0000
9,1771168027.5913508,2,1,0,0,1,41.0597,0.0000,3.33,0.0000
10,1771168028.0625412,2,7,0,0,7,41.5034,41.7924,25.00,0.1973
11,1771168073.7816803,2,8,0,0,8,41.6924,42.1600,22.22,0.4465
12,1771168105.692201,2,13,0,0,13,41.0361,0.0000,65.00,0.0000
13,1771168132.1723464,2,4,0,0,4,42.6309,0.0000,9.09,0.0000
14,1771168171.741104,2,2,0,0,2,41.5788,0.0000,4.55,0.0000
15,1771168190.9424937,2,17,0,0,17,41.6214,0.0000,60.71,0.0000
16,1771168222.071689,2,4,0,0,4,41.4286,42.9294,11.11,1.5007
17,1771168236.5228577,2,20,0,0,20,42.1466,0.0000,100.00,0.0000
18,1771168320.8433948,2,11,0,0,11,42.1616,0.0000,36.67,0.0000
19,1771168341.4708526,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
