crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771012277.6895523,2,3,3,0,0,40.5774,41.4756,9.38,0.8983
1,1771012322.0993109,2,1,1,0,0,39.8915,41.6767,1.79,1.7852
2,1771012511.2199924,2,6,6,0,0,40.2297,40.6271,12.50,0.3973
3,1771012610.8197384,2,5,5,0,0,39.9271,40.3891,12.50,0.4621
4,1771012650.7118835,2,3,3,0,0,40.6417,40.8864,5.36,0.2447
5,1771012692.7289853,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
6,1771012779.0219512,2,1,1,0,0,40.6334,41.8741,2.50,1.2407
7,1771012786.919338,2,1,1,0,0,39.9778,40.9462,2.50,0.9684
8,1771012805.290672,2,11,11,0,0,39.5944,40.2630,27.50,0.6686
9,1771012874.3689592,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1771012880.8031275,2,4,4,0,0,39.7193,40.0218,10.00,0.3025
11,1771012956.9293475,2,1,1,0,0,40.2092,41.0777,2.50,0.8685
12,1771012985.630485,2,9,9,0,0,39.6938,40.5244,19.57,0.9005
13,1771012986.4198678,2,3,3,0,0,40.1626,40.4609,6.82,0.7730
14,1771013001.019289,2,1,1,0,0,39.7409,0.0000,2.17,0.0000
15,1771013024.009004,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
16,1771013059.6896825,2,3,3,0,0,39.7277,40.8781,5.56,0.6257
17,1771013099.019658,2,2,2,0,0,40.2319,0.0000,3.33,0.0000
18,1771013146.2894828,2,2,2,0,0,39.4844,0.0000,3.33,0.0000
