crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771012282.2388327,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1771012317.5993288,2,1,1,0,0,19.7815,19.7815,1.79,0.0000
2,1771012343.778819,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1771012350.5896947,2,5,0,5,0,20.1767,20.6605,10.42,0.4838
4,1771012353.6901236,2,6,0,6,0,20.9840,21.0417,13.04,0.0738
5,1771012470.6310046,2,20,0,20,0,20.9200,21.3898,43.48,0.4554
6,1771012515.9491386,2,1,1,0,0,20.2168,22.4059,3.12,2.1891
7,1771012547.098785,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
8,1771012637.1804762,2,18,0,18,0,20.7464,21.3322,37.50,0.5858
9,1771012703.6307945,2,23,0,23,0,20.8676,21.4537,52.27,0.5861
10,1771012973.8836045,2,14,0,14,0,20.8844,21.5941,28.00,0.5994
11,1771012979.452005,2,20,0,20,0,21.2700,22.1330,55.56,0.8540
12,1771012999.3104694,2,10,0,10,0,21.1103,0.0000,29.41,0.0000
13,1771013019.9298966,2,8,0,8,0,20.7117,21.0565,16.67,0.3448
14,1771013063.8299303,2,6,0,6,0,21.5918,22.1185,13.64,0.2751
15,1771013074.2816887,2,18,0,18,0,21.1684,21.7659,40.91,0.5536
