crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771109087.4101806,2,1,0,1,0,23.4991,25.1011,2.50,1.6021
1,1771109125.9106224,2,4,0,4,0,25.6848,25.3484,10.00,-0.3364
2,1771109139.8297634,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1771109149.2099144,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
4,1771109242.201638,2,9,0,9,0,24.5568,25.2562,18.75,0.6994
5,1771109257.0186436,2,4,0,4,0,24.3231,24.4168,8.70,0.2344
6,1771109379.8117778,2,12,0,12,0,24.3696,25.1120,25.00,0.7424
7,1771109396.5308251,2,5,0,5,0,24.8151,25.0899,13.16,0.2930
8,1771109446.190424,2,2,0,2,0,25.0807,24.1510,3.70,-0.3392
9,1771109498.220876,2,5,0,5,0,24.8498,25.6757,11.36,0.8172
10,1771109566.4830582,2,26,0,26,0,24.3597,24.8338,59.09,0.6137
11,1771109625.670436,2,4,0,4,0,24.4418,25.6129,10.53,1.1710
12,1771109630.3997471,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
13,1771109640.562566,2,18,0,18,0,24.6209,24.6768,75.00,-0.0459
14,1771109651.5101788,2,2,0,2,0,25.2836,24.9420,5.26,-0.3415
15,1771109680.8297808,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
16,1771109687.4497902,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
17,1771109707.42339,2,20,0,20,0,24.5018,24.8438,55.56,0.5164
18,1771109836.9127934,2,16,0,16,0,24.2541,24.6228,33.33,0.5260
19,1771109874.3203561,2,1,0,1,0,23.6795,0.0000,2.17,0.0000
