crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771167541.5472438,2,7,0,7,0,26.7863,28.1489,21.88,1.3626
1,1771167696.84831,2,14,0,14,0,25.8618,26.5754,29.17,0.7136
2,1771167778.447493,2,16,0,16,0,26.2451,26.9910,30.77,0.7599
3,1771167778.7157464,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
4,1771167895.01594,2,1,0,1,0,26.6387,26.8839,2.50,0.2452
5,1771167900.6781545,2,11,0,11,0,26.4711,27.3626,30.56,0.9737
6,1771167944.1285741,2,15,0,15,0,26.3971,27.7786,41.67,1.4776
7,1771167954.0073307,2,10,0,10,0,23.4695,26.9226,21.74,0.9794
8,1771167989.4789705,2,12,0,12,0,27.7675,27.1987,37.50,0.0615
9,1771168001.2966092,2,4,0,4,0,26.5418,28.3306,9.52,1.5941
10,1771168015.3869112,2,5,0,5,0,20.9337,27.0043,13.89,0.3051
11,1771168033.5485196,2,8,0,8,0,25.6820,25.6406,30.77,0.9850
12,1771168144.0384538,2,10,0,10,0,25.8348,0.0000,27.78,0.0000
13,1771168160.3562765,2,5,0,5,0,20.8400,26.4263,8.93,0.3763
14,1771168231.9667394,2,6,0,6,0,26.6651,0.0000,12.50,0.0000
15,1771168280.046501,2,2,0,2,0,29.1697,0.0000,3.12,0.0000
16,1771168334.5858138,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
17,1771168406.8557904,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
