crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771167737.5334373,2,3,3,0,0,24.0816,25.0474,7.50,0.9658
1,1771167754.123734,2,3,3,0,0,23.9052,24.5254,7.50,0.6202
2,1771167842.893005,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1771167986.5532668,2,2,2,0,0,22.9473,23.9700,4.17,1.0227
4,1771168214.103924,2,3,3,0,0,25.2724,25.9547,6.25,0.6823
5,1771168246.0235384,2,3,3,0,0,24.4925,25.9618,5.36,1.4693
6,1771168251.4229283,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
7,1771168279.152951,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
8,1771168302.6829097,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
9,1771168306.183581,2,5,5,0,0,24.2561,24.6773,8.93,0.4212
10,1771168327.753134,2,1,1,0,0,24.0395,25.3959,1.79,1.3564
