crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771012414.2482665,2,13,0,13,0,14.1277,14.4838,32.50,0.3561
1,1771012422.1571524,2,4,4,0,0,14.7318,14.9951,8.33,0.2633
2,1771012530.5468497,2,1,1,0,0,14.5177,15.4257,2.17,0.9080
3,1771012539.9383743,2,14,0,14,0,14.4741,14.9462,30.43,0.4721
4,1771012570.0091918,2,20,0,20,0,14.6642,15.0283,37.04,0.3640
5,1771012582.1080272,2,10,0,10,0,14.6026,15.1227,18.52,0.5201
6,1771012607.2468088,2,1,1,0,0,14.2451,15.2827,2.08,1.0376
7,1771012655.8776526,2,6,0,6,0,14.2464,15.0791,15.00,0.6227
8,1771012681.1379094,2,11,0,11,0,14.1649,15.1180,42.31,0.5810
9,1771012687.752526,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1771012761.7801626,2,3,0,3,0,13.8780,14.0848,10.00,0.7681
11,1771013028.6871667,2,2,2,0,0,15.1012,14.9210,6.67,-0.1802
12,1771013102.1467643,2,1,1,0,0,15.5687,14.7080,3.12,-0.8607
13,1771013136.306433,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
