crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771167510.2740068,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1771167549.57448,2,1,0,1,0,49.7669,51.5053,2.50,1.7383
2,1771167568.6363196,2,9,0,9,0,49.8406,50.3723,20.45,0.5601
3,1771167616.7259676,2,18,0,18,0,49.8708,50.4202,37.50,0.5494
4,1771167637.135262,2,10,0,10,0,49.5912,49.9685,21.74,0.7219
5,1771167659.6056447,2,12,0,12,0,49.5945,50.4349,30.00,0.8405
6,1771167709.7959855,2,9,0,9,0,43.9811,50.3551,18.00,1.1456
7,1771167801.2241552,2,2,0,2,0,24.3479,0.0000,5.00,0.0000
8,1771167862.447599,2,19,0,19,0,49.4109,50.1393,45.24,0.6616
9,1771167904.8020837,2,16,0,16,0,50.0857,50.4507,36.36,0.3482
10,1771167905.624879,2,4,0,4,0,37.2442,0.0000,9.09,0.0000
11,1771167997.4045575,2,2,0,2,0,24.7571,0.0000,5.56,0.0000
12,1771168006.4551265,2,5,0,5,0,51.1893,51.1478,13.16,-0.0415
13,1771168045.8643796,2,2,0,2,0,50.9584,52.0333,5.56,-0.2645
14,1771168064.5739279,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
15,1771168299.9550014,2,5,0,5,0,39.9663,50.3007,10.87,-0.0165
16,1771168314.1061814,2,9,0,9,0,50.1842,50.3822,30.00,0.2997
17,1771168359.0847235,2,3,0,3,0,49.8414,51.0238,7.50,1.1824
18,1771168368.904544,2,3,0,3,0,33.9650,50.9975,7.50,0.0500
