crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771167634.6701894,2,1,0,1,0,23.1821,23.6140,2.50,0.4319
1,1771167713.4700067,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1771167780.0800276,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1771167854.7320209,2,10,0,10,0,22.2043,22.9228,20.83,0.7186
4,1771167860.8028057,2,13,0,13,0,22.6606,23.3590,28.26,0.6943
5,1771167873.7317088,2,11,0,11,0,20.8886,23.3022,28.95,0.4254
6,1771167879.400794,2,8,0,8,0,21.5498,21.8560,16.67,0.3062
7,1771167947.6611683,2,4,0,4,0,23.2150,23.9418,7.41,0.4306
8,1771168008.3130953,2,16,0,16,0,22.5423,22.8714,42.11,0.2808
9,1771168052.1708689,2,8,0,8,0,22.5153,22.6878,26.67,0.1902
10,1771168107.01183,2,8,0,8,0,22.0553,22.7205,14.81,0.7542
11,1771168197.1829681,2,17,0,17,0,22.0229,22.2334,42.50,0.2105
12,1771168212.81399,2,20,0,20,0,22.1768,22.3547,71.43,0.2314
13,1771168321.6323483,2,12,0,12,0,21.8944,22.3001,25.00,0.4056
14,1771168336.8707638,2,6,0,6,0,19.0249,0.0000,13.04,0.0000
15,1771168388.5523446,2,22,0,22,0,22.2208,22.4149,50.00,0.1468
