crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771167542.144623,2,6,6,0,0,30.9470,31.7048,12.50,0.7579
1,1771167582.7349837,2,5,5,0,0,31.2746,31.8020,8.93,0.5274
2,1771167683.2141612,2,2,2,0,0,30.2767,31.6305,3.57,1.3537
3,1771167720.2444644,2,5,5,0,0,31.5647,31.7942,10.42,0.2295
4,1771167769.5447454,2,3,3,0,0,30.7781,31.6614,5.56,0.5194
5,1771167781.705038,2,5,5,0,0,31.2985,31.1873,8.93,-0.1111
6,1771167805.1947453,2,8,8,0,0,30.4670,31.2928,20.00,0.8258
7,1771167805.6238022,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
8,1771167845.0039377,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
9,1771167903.504424,2,5,5,0,0,30.8008,31.0400,12.50,0.2391
10,1771167912.1144993,2,1,1,0,0,30.3221,0.0000,2.63,0.0000
11,1771167933.8639607,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
12,1771167986.0748394,2,9,9,0,0,30.3756,31.4116,18.75,1.0360
13,1771168066.2743363,2,1,1,0,0,31.0919,31.1364,2.08,0.0445
14,1771168219.833813,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
15,1771168225.0763004,2,7,7,0,0,30.3269,32.1094,16.67,1.3676
16,1771168252.9745812,2,2,2,0,0,31.9787,0.0000,3.85,0.0000
17,1771168278.2747917,2,7,7,0,0,31.0835,31.0113,14.00,0.6080
18,1771168323.0346313,2,2,2,0,0,32.1323,33.3482,3.23,1.0266
19,1771168377.924344,2,1,1,0,0,33.3313,32.3264,1.79,-1.0050
