No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1760745161.6591485,0,1,0.0234,0.0051,0.0249,2.3435,2.4947,0.0,0.0,5.04,None,None,15.963,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.5687973997833
0,1760745161.6595051,0.0,1,0.0234,0.0051,0.0249,2.3435,2.4947,0.0,0.0,7.0,None,None,15.781,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.5687973997833
0,1760745161.708638,0.0,2,0.0436,0.0121,0.0499,4.3597,4.9894,0.0,0.0,5.31,None,None,21.43,True,None,sfc_cache_p2_1,0,None,4.33,0,4,4,0,0,0,False,100.0,14.4175,16.5,2112.3216220399318
0,1760745161.7088947,0.0,2,0.0436,0.0121,0.0499,4.3597,4.9894,0.0,0.0,7.95,None,None,15.666,True,None,sfc_unique_p2_1,0,None,4.33,0,4,4,0,0,0,False,100.0,14.4175,16.5,2112.3216220399318
0,1760745161.7464788,0.1,3,0.0638,0.0241,0.0748,6.3759,7.4841,0.0,0.0,4.89,None,None,16.986,True,None,sfc_cache_p3_1,0,None,8.66,0,6,6,0,0,0,False,100.0,14.056666666666667,16.5,2153.2642005881444
0,1760745161.7467165,0.1,3,0.0638,0.0241,0.0748,6.3759,7.4841,0.0,0.0,5.86,None,None,15.208,True,None,sfc_unique_p3_1,0,None,8.66,0,6,6,0,0,0,False,100.0,14.056666666666667,16.5,2153.2642005881444
0,1760745161.7829337,0.1,4,0.0842,0.0436,0.0748,8.417,7.4841,0.0,0.0,4.38,None,None,14.034,True,None,sfc_cache_p4_1,0,None,12.66,33.0,8,8,0,0,0,False,100.0,13.9175,12.375,2184.9311252128155
0,1760745161.7831774,0.1,4,0.0842,0.0436,0.0748,8.417,7.4841,0.0,0.0,6.35,None,None,15.381,True,None,sfc_unique_p4_1,0,None,12.66,33.0,8,8,0,0,0,False,100.0,13.9175,12.375,2184.9311252128155
0,1760745161.81682,0.2,5,0.1046,0.0577,0.0748,10.4581,7.4841,0.0,0.0,4.94,None,None,13.139,True,None,sfc_cache_p5_1,0,None,16.66,66.0,10,10,0,0,0,False,100.0,13.834,9.9,2203.732781303204
0,1760745161.817062,0.2,5,0.1046,0.0577,0.0748,10.4581,7.4841,0.0,0.0,7.02,None,None,15.477,True,None,sfc_unique_p5_1,0,None,16.66,66.0,10,10,0,0,0,False,100.0,13.834,9.9,2203.732781303204
0,1760745161.8641167,0.2,6,0.1247,0.072,0.0998,12.4743,9.9788,0.0,0.0,4.49,None,None,21.634,True,None,sfc_cache_p6_1,0,None,20.99,66.0,13,12,0,0,0,False,100.0,13.750833333333333,11.0,2224.9524067481816
0,1760745161.8643568,0.2,6,0.1247,0.072,0.0998,12.4743,9.9788,0.0,0.0,6.29,None,None,16.443,True,None,sfc_unique_p6_1,0,None,20.99,66.0,13,12,0,0,0,False,100.0,13.750833333333333,11.0,2224.9524067481816
0,1760745180.6539218,19.0,6,0.1482,0.0788,0.1247,14.8178,12.4735,0.0,0.0,3.88,None,None,20.766,True,None,sfc_cache_p1_2,0,None,20.99,66.0,14,14,0,0,0,False,100.0,14.000714285714285,11.785714285714286,2248.4781767528248
0,1760745180.6542094,19.0,6,0.1482,0.0788,0.1247,14.8178,12.4735,0.0,0.0,5.68,None,None,15.255,True,None,sfc_unique_p1_2,0,None,20.99,66.0,14,14,0,0,0,False,100.0,14.000714285714285,11.785714285714286,2248.4781767528248
0,1760745180.7058802,19.0,7,0.1653,0.0883,0.1247,16.5316,12.4735,0.0,0.0,4.81,None,None,20.052,True,None,sfc_cache_p2_2,0,None,29.32,99.0,17,16,0,0,0,False,100.0,13.6675,10.3125,2272.16220399319
0,1760745180.7063358,19.0,7,0.1653,0.0883,0.1247,16.5316,12.4735,0.0,0.0,5.72,None,None,23.756,True,None,sfc_unique_p2_2,0,None,29.32,99.0,17,16,0,0,0,False,100.0,13.6675,10.3125,2272.16220399319
0,1760745180.7614112,19.1,8,0.1825,0.099,0.1247,18.2454,12.4735,0.0,0.0,4.28,None,None,20.229,True,None,sfc_cache_p3_2,0,None,37.65,132.0,21,18,0,0,0,False,100.0,13.408333333333333,9.166666666666666,2307.1695557963167
0,1760745180.7618597,19.1,8,0.1825,0.099,0.1247,18.2454,12.4735,0.0,0.0,7.44,None,None,23.896,True,None,sfc_unique_p3_2,0,None,37.65,132.0,21,18,0,0,0,False,100.0,13.408333333333333,9.166666666666666,2307.1695557963167
0,1760745180.8154328,19.2,9,0.1996,0.1065,0.1247,19.9592,12.4735,0.0,0.0,4.47,None,None,20.39,True,None,sfc_cache_p4_2,0,None,45.98,165.0,24,20,0,0,0,False,100.0,13.200999999999999,8.25,2321.1027704689677
0,1760745180.8159196,19.2,9,0.1996,0.1065,0.1247,19.9592,12.4735,0.0,0.0,8.0,None,None,23.929,True,None,sfc_unique_p4_2,0,None,45.98,165.0,24,20,0,0,0,False,100.0,13.200999999999999,8.25,2321.1027704689677
0,1760745180.8646946,19.2,10,0.2167,0.1133,0.1247,21.673,12.4735,0.0,0.0,4.06,None,None,20.021,True,None,sfc_cache_p5_2,0,None,54.31,198.0,28,22,0,0,0,False,100.0,13.031363636363636,7.5,2326.47964711345
0,1760745180.864954,19.2,10,0.2167,0.1133,0.1247,21.673,12.4735,0.0,0.0,6.04,None,None,18.993,True,None,sfc_unique_p5_2,0,None,54.31,198.0,28,22,0,0,0,False,100.0,13.031363636363636,7.5,2326.47964711345
0,1760745180.9056532,19.2,11,0.2369,0.1221,0.1497,23.6891,14.9682,0.0,0.0,5.22,None,None,12.164,True,None,sfc_cache_p6_2,0,None,58.64,198.0,31,24,0,0,0,False,100.0,13.056666666666667,8.25,2328.8012691533822
0,1760745180.9059918,19.2,11,0.2369,0.1221,0.1497,23.6891,14.9682,0.0,0.0,5.7,None,None,16.489,True,None,sfc_unique_p6_2,0,None,58.64,198.0,31,24,0,0,0,False,100.0,13.056666666666667,8.25,2328.8012691533822
0,1760745196.6558971,35.0,11,0.2603,0.1394,0.1746,26.0327,17.463,0.0,0.0,4.69,None,None,13.238,True,None,sfc_cache_p1_3,0,None,58.64,198.0,31,26,0,0,0,False,100.0,13.244615384615384,8.884615384615385,2366.47384305835
0,1760745196.6561763,35.0,11,0.2603,0.1394,0.1746,26.0327,17.463,0.0,0.0,7.06,None,None,14.929,True,None,sfc_unique_p1_3,0,None,58.64,198.0,31,26,0,0,0,False,100.0,13.244615384615384,8.884615384615385,2366.47384305835
0,1760745196.6913877,35.0,12,0.2807,0.1503,0.1746,28.0738,17.463,0.0,0.0,5.19,None,None,12.571,True,None,sfc_cache_p2_3,0,None,62.64,231.0,34,28,0,0,0,False,100.0,13.262857142857143,8.25,2388.4166537687665
0,1760745196.6916413,35.0,12,0.2807,0.1503,0.1746,28.0738,17.463,0.0,0.0,7.16,None,None,14.916,True,None,sfc_unique_p2_3,0,None,62.64,231.0,34,28,0,0,0,False,100.0,13.262857142857143,8.25,2388.4166537687665
0,1760745196.7251656,35.1,13,0.3009,0.1596,0.1996,30.09,19.9577,0.0,0.0,4.21,None,None,12.743,True,None,sfc_cache_p3_3,0,None,66.97,231.0,37,30,0,0,0,False,100.0,13.267666666666665,8.8,2411.0559510911626
0,1760745196.7254667,35.1,13,0.3009,0.1596,0.1996,30.09,19.9577,0.0,0.0,6.08,None,None,14.855,True,None,sfc_unique_p3_3,0,None,66.97,231.0,37,30,0,0,0,False,100.0,13.267666666666665,8.8,2411.0559510911626
0,1760745196.7600212,35.1,14,0.3243,0.1737,0.2245,32.4335,22.4524,0.0,0.0,8.9,None,None,12.516,True,None,sfc_cache_p4_3,0,None,66.97,231.0,39,32,0,0,0,False,100.0,13.4071875,9.28125,2425.702406496379
0,1760745196.7602847,35.1,14,0.3243,0.1737,0.2245,32.4335,22.4524,0.0,0.0,6.78,None,None,14.679,True,None,sfc_unique_p4_3,0,None,66.97,231.0,39,32,0,0,0,False,100.0,13.4071875,9.28125,2425.702406496379
0,1760745196.8055582,35.1,15,0.3415,0.1802,0.2245,34.1473,22.4524,0.0,0.0,4.56,None,None,17.105,True,None,sfc_cache_p5_3,0,None,75.3,264.0,43,34,0,0,0,False,100.0,13.285294117647059,8.735294117647058,2425.702406496379
0,1760745196.8058329,35.1,15,0.3415,0.1802,0.2245,34.1473,22.4524,0.0,0.0,6.78,None,None,14.792,True,None,sfc_unique_p5_3,0,None,75.3,264.0,43,34,0,0,0,False,100.0,13.285294117647059,8.735294117647058,2425.702406496379
