No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1760745173.7243905,0,1,0.0234,0.0025,0.0249,2.3435,2.4947,0.0,0.0,3.24,None,None,14.168,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.5687973997833
0,1760745173.7247505,0.0,1,0.0234,0.0025,0.0249,2.3435,2.4947,0.0,0.0,5.0,None,None,15.623,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.5687973997833
0,1760745173.7559,0.0,2,0.0438,0.012,0.0249,4.3846,2.4947,0.0,0.0,5.9,None,None,13.132,True,None,sfc_cache_p2_1,0,None,4,33.0,4,4,0,0,0,False,100.0,14.5,8.25,2119.3926247288505
0,1760745173.756167,0.0,2,0.0438,0.012,0.0249,4.3846,2.4947,0.0,0.0,4.93,None,None,15.411,True,None,sfc_unique_p2_1,0,None,4,33.0,4,4,0,0,0,False,100.0,14.5,8.25,2119.3926247288505
0,1760745173.7873943,0.1,3,0.064,0.0305,0.0499,6.4008,4.9894,0.0,0.0,4.15,None,None,13.027,True,None,sfc_cache_p3_1,0,None,8.33,33.0,6,6,0,0,0,False,100.0,14.111666666666666,11.0,2153.2496128111907
0,1760745173.7876525,0.1,3,0.064,0.0305,0.0499,6.4008,4.9894,0.0,0.0,6.01,None,None,15.186,True,None,sfc_unique_p3_1,0,None,8.33,33.0,6,6,0,0,0,False,100.0,14.111666666666666,11.0,2153.2496128111907
0,1760745173.819798,0.1,4,0.0844,0.0372,0.0499,8.4419,4.9894,0.0,0.0,3.41,None,None,13.057,True,None,sfc_cache_p4_1,0,None,12.33,66.0,8,8,0,0,0,False,100.0,13.95875,8.25,2203.5138907867363
0,1760745173.820051,0.1,4,0.0844,0.0372,0.0499,8.4419,4.9894,0.0,0.0,5.3,None,None,15.367,True,None,sfc_unique_p4_1,0,None,12.33,66.0,8,8,0,0,0,False,100.0,13.95875,8.25,2203.5138907867363
0,1760745173.8521528,0.1,5,0.1016,0.0462,0.0499,10.1557,4.9894,0.0,0.0,3.49,None,None,13.041,True,None,sfc_cache_p5_1,0,None,20.66,99.0,12,10,0,0,0,False,100.0,13.434000000000001,6.6,2209.7068175782547
0,1760745173.8524027,0.1,5,0.1016,0.0462,0.0499,10.1557,4.9894,0.0,0.0,4.99,None,None,15.213,True,None,sfc_unique_p5_1,0,None,20.66,99.0,12,10,0,0,0,False,100.0,13.434000000000001,6.6,2209.7068175782547
0,1760745173.8857121,0.2,6,0.1217,0.0577,0.0748,12.1719,7.4841,0.0,0.0,4.48,None,None,12.962,True,None,sfc_cache_p6_1,0,None,24.99,99.0,14,12,0,0,0,False,100.0,13.417499999999999,8.25,2264.4711729412015
