No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1760745159.7195296,0,1,0.0234,0.0076,0.0249,2.3435,2.4947,0.0,0.0,5.36,None,None,22.913,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.5687973997833
0,1760745159.7201805,0.0,1,0.0234,0.0076,0.0249,2.3435,2.4947,0.0,0.0,7.25,None,None,25.156,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.5687973997833
0,1760745159.7767744,0.1,2,0.0406,0.017,0.0249,4.0573,2.4947,0.0,0.0,5.17,None,None,21.883,True,None,sfc_cache_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2112.2616468039005
0,1760745159.777288,0.1,2,0.0406,0.017,0.0249,4.0573,2.4947,0.0,0.0,7.19,None,None,25.432,True,None,sfc_unique_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2112.2616468039005
0,1760745159.8365064,0.1,3,0.0607,0.0368,0.0499,6.0735,4.9894,0.0,0.0,7.0,None,None,21.477,True,None,sfc_cache_p3_1,0,None,12.66,33.0,8,6,0,0,0,False,100.0,13.39,11.0,2139.153768766445
0,1760745159.8370013,0.1,3,0.0607,0.0368,0.0499,6.0735,4.9894,0.0,0.0,8.43,None,None,24.342,True,None,sfc_unique_p3_1,0,None,12.66,33.0,8,6,0,0,0,False,100.0,13.39,11.0,2139.153768766445
0,1760745159.888303,0.2,4,0.0809,0.0461,0.0748,8.0897,7.4841,0.0,0.0,5.66,None,None,21.335,True,None,sfc_cache_p4_1,0,None,16.99,33.0,10,8,0,0,0,False,100.0,13.37625,12.375,2167.714363101687
0,1760745159.8887942,0.2,4,0.0809,0.0461,0.0748,8.0897,7.4841,0.0,0.0,7.93,None,None,24.926,True,None,sfc_unique_p4_1,0,None,16.99,33.0,10,8,0,0,0,False,100.0,13.37625,12.375,2167.714363101687
0,1760745159.9230263,0.2,5,0.1013,0.052,0.0748,10.1308,7.4841,0.0,0.0,5.21,None,None,13.078,True,None,sfc_cache_p5_1,0,None,20.99,66.0,13,10,0,0,0,False,100.0,13.401,9.9,2196.7717845534744
0,1760745159.9233077,0.2,5,0.1013,0.052,0.0748,10.1308,7.4841,0.0,0.0,7.22,None,None,15.018,True,None,sfc_unique_p5_1,0,None,20.99,66.0,13,10,0,0,0,False,100.0,13.401,9.9,2196.7717845534744
0,1760745159.9653788,0.2,6,0.1215,0.0714,0.0998,12.147,9.9788,0.0,0.0,5.94,None,None,18.854,True,None,sfc_cache_p6_1,0,None,25.32,66.0,16,12,0,0,0,False,100.0,13.39,11.0,2223.6639065160193
0,1760745159.9656494,0.2,6,0.1215,0.0714,0.0998,12.147,9.9788,0.0,0.0,8.84,None,None,14.687,True,None,sfc_unique_p6_1,0,None,25.32,66.0,16,12,0,0,0,False,100.0,13.39,11.0,2223.6639065160193
0,1760745178.674265,19.0,6,0.1449,0.0829,0.1247,14.4905,12.4735,0.0,0.0,5.05,None,None,12.736,True,None,sfc_cache_p1_2,0,None,25.32,66.0,16,14,0,0,0,False,100.0,13.691428571428572,11.785714285714286,2250.4039622349483
