crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769988516.558181,2,24,24,0,0,29.4998,0.0000,0.00,0.0000
1,1769988589.2875304,2,5,5,0,0,30.6832,0.0000,13.16,0.0000
2,1769988621.908849,2,32,32,0,0,30.1154,0.0000,266.67,0.0000
3,1769988644.7073522,2,6,6,0,0,31.3574,0.0000,21.43,0.0000
4,1769988646.9574556,2,6,6,0,0,30.6652,0.0000,21.43,0.0000
5,1769988679.9989,2,34,34,0,0,30.2234,0.0000,425.00,0.0000
6,1769988850.5877204,2,6,6,0,0,31.3603,0.0000,18.75,0.0000
7,1769988931.90754,2,6,6,0,0,31.8243,0.0000,16.67,0.0000
8,1769989052.6681032,2,5,5,0,0,31.5595,0.0000,12.50,0.0000
9,1769989055.941003,2,37,37,0,0,30.3082,0.0000,925.00,0.0000
10,1769989076.807572,2,6,6,0,0,31.2315,0.0000,33.33,0.0000
11,1769989126.5988634,2,36,36,0,0,30.0213,0.0000,1800.00,0.0000
12,1769989151.9073265,2,4,4,0,0,30.6716,0.0000,10.53,0.0000
13,1769989157.168431,2,15,15,0,0,29.4900,0.0000,57.69,0.0000
14,1769989208.7581956,2,26,26,0,0,29.6493,0.0000,216.67,0.0000
15,1769989307.0886762,2,28,28,0,0,30.4888,0.0000,175.00,0.0000
16,1769989324.0213027,2,8,8,0,0,31.0260,0.0000,25.00,0.0000
17,1769989394.3587456,2,31,31,0,0,30.0784,0.0000,258.33,0.0000
