crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769988444.9384701,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769988640.8486862,2,2,0,2,0,14.7198,0.0000,4.55,0.0000
2,1769988648.009899,2,20,0,20,0,14.3848,0.0000,83.33,0.0000
3,1769988681.0593371,2,8,0,8,0,15.4518,0.0000,21.05,0.0000
4,1769988740.3302276,2,29,0,29,0,13.5680,0.0000,362.50,0.0000
5,1769988749.4600186,2,25,0,25,0,14.6078,0.0000,625.00,0.0000
6,1769988754.6420522,2,24,0,24,0,14.4283,0.0000,1200.00,0.0000
7,1769988821.3091197,2,2,0,2,0,15.2256,0.0000,5.56,0.0000
8,1769988838.6722913,2,35,0,35,0,13.4203,0.0000,350.00,0.0000
9,1769988851.2891536,2,6,0,6,0,15.4744,0.0000,17.65,0.0000
10,1769988852.219635,2,15,0,15,0,15.5803,0.0000,57.69,0.0000
11,1769988864.2098458,2,12,0,12,0,15.8036,0.0000,54.55,0.0000
12,1769988865.1136963,2,3,0,3,0,15.1126,0.0000,7.89,0.0000
13,1769988882.8693733,2,17,0,17,0,12.7593,0.0000,106.25,0.0000
14,1769988983.9413497,2,17,0,17,0,13.9773,0.0000,70.83,0.0000
15,1769989017.0594265,2,9,0,9,0,15.6895,0.0000,23.68,0.0000
16,1769989166.9191852,2,6,0,6,0,15.4593,0.0000,23.08,0.0000
17,1769989226.9403055,2,24,0,24,0,14.4946,0.0000,300.00,0.0000
18,1769989250.7286727,2,1,0,1,0,14.4881,0.0000,3.57,0.0000
19,1769989369.2087822,2,3,0,3,0,14.2461,0.0000,8.82,0.0000
