crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769988454.8102877,2,8,0,0,8,22.8729,0.0000,57.14,0.0000
1,1769988479.5608082,2,7,0,0,7,23.1815,0.0000,31.82,0.0000
2,1769988485.1701646,2,3,0,0,3,25.5873,0.0000,11.54,0.0000
3,1769988513.6004264,2,7,0,0,7,24.9875,0.0000,25.00,0.0000
4,1769988516.8312624,2,5,0,0,5,23.5452,0.0000,22.73,0.0000
5,1769988523.4505367,2,4,0,0,4,27.5026,0.0000,11.76,0.0000
6,1769988537.1597052,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
7,1769988669.342129,2,17,0,0,17,26.6317,0.0000,77.27,0.0000
8,1769988703.790761,2,8,0,0,8,27.8531,0.0000,33.33,0.0000
9,1769988790.2211692,2,8,0,0,8,25.3183,0.0000,28.57,0.0000
10,1769988802.180271,2,4,0,0,4,26.0177,0.0000,12.50,0.0000
11,1769988810.060195,2,3,0,0,3,26.6031,0.0000,8.33,0.0000
12,1769988871.3806388,2,8,0,0,8,26.0323,0.0000,28.57,0.0000
13,1769988929.711188,2,7,0,0,7,26.4291,0.0000,18.42,0.0000
14,1769989065.6077366,2,19,0,0,19,25.3252,0.0000,158.33,0.0000
15,1769989095.3005176,2,5,0,0,5,27.0373,0.0000,16.67,0.0000
16,1769989144.010721,2,9,0,0,9,26.0821,0.0000,37.50,0.0000
17,1769989173.9603596,2,2,0,0,2,28.5451,0.0000,5.56,0.0000
18,1769989260.4324284,2,14,0,0,14,25.1134,0.0000,175.00,0.0000
