crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769988390.143258,2,4,0,0,4,14.4946,0.0000,100.00,0.0000
1,1769988411.8130944,2,5,0,0,5,15.9873,0.0000,62.50,0.0000
2,1769988479.2036645,2,5,0,0,5,17.9789,0.0000,15.62,0.0000
3,1769988489.7049663,2,15,0,0,15,16.8788,0.0000,57.69,0.0000
4,1769988515.9026654,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
5,1769988571.8444011,2,11,0,0,11,17.2757,0.0000,39.29,0.0000
6,1769988715.4539158,2,5,0,0,5,18.5730,0.0000,15.62,0.0000
7,1769988772.8128078,2,1,0,0,1,21.3470,0.0000,3.12,0.0000
8,1769988831.2337015,2,9,0,0,9,17.0883,0.0000,34.62,0.0000
9,1769988861.5536604,2,9,0,0,9,17.3382,0.0000,32.14,0.0000
10,1769988907.333164,2,5,0,0,5,17.0340,0.0000,12.50,0.0000
11,1769988934.5438945,2,5,0,0,5,15.9044,0.0000,13.89,0.0000
12,1769989039.9841871,2,17,0,0,17,17.2867,0.0000,77.27,0.0000
13,1769989082.4340382,2,7,0,0,7,15.6630,0.0000,25.00,0.0000
14,1769989098.0834606,2,4,0,0,4,16.4959,0.0000,11.11,0.0000
15,1769989139.9449317,2,13,0,0,13,16.9298,0.0000,81.25,0.0000
16,1769989200.752976,2,2,0,0,2,17.3329,0.0000,4.76,0.0000
17,1769989207.4530058,2,3,0,0,3,16.2859,0.0000,7.14,0.0000
18,1769989249.603952,2,14,0,0,14,17.1712,0.0000,53.85,0.0000
19,1769989334.2934856,2,8,0,0,8,16.4735,0.0000,40.00,0.0000
