crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769988600.3608453,2,40,40,0,0,23.9237,0.0000,0.00,0.0000
1,1769988625.530014,2,7,7,0,0,24.2998,0.0000,17.50,0.0000
2,1769988893.529268,2,6,6,0,0,25.5179,0.0000,25.00,0.0000
3,1769989035.8192635,2,6,6,0,0,28.1793,0.0000,21.43,0.0000
4,1769989043.14047,2,32,32,0,0,24.3916,0.0000,533.33,0.0000
5,1769989045.239244,2,5,5,0,0,24.4614,0.0000,17.86,0.0000
6,1769989097.8095546,2,18,18,0,0,22.7860,0.0000,100.00,0.0000
7,1769989118.5793872,2,6,6,0,0,25.8358,0.0000,18.75,0.0000
8,1769989137.2698035,2,5,5,0,0,27.7428,0.0000,20.83,0.0000
9,1769989226.3699436,2,7,7,0,0,25.4692,0.0000,21.88,0.0000
10,1769989414.1700518,2,7,7,0,0,27.1646,0.0000,31.82,0.0000
