crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769988408.849156,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769988434.539042,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1769988474.4498448,2,3,0,3,0,20.0205,0.0000,11.54,0.0000
3,1769988482.0393305,2,1,0,1,0,21.5872,0.0000,3.33,0.0000
4,1769988584.9810188,2,26,0,26,0,21.1536,0.0000,260.00,0.0000
5,1769988650.9509494,2,9,0,9,0,20.3453,0.0000,32.14,0.0000
6,1769988661.9507809,2,13,0,13,0,19.8379,0.0000,43.33,0.0000
7,1769988687.7530975,2,7,0,7,0,21.1360,0.0000,25.00,0.0000
8,1769988692.9792507,2,1,0,1,0,21.1615,0.0000,3.85,0.0000
9,1769988844.1812131,2,26,0,26,0,20.6161,0.0000,162.50,0.0000
10,1769988878.4401937,2,4,0,4,0,20.4757,0.0000,13.33,0.0000
11,1769989004.7194655,2,2,0,2,0,20.4821,0.0000,5.56,0.0000
12,1769989022.4225645,2,22,0,22,0,20.6442,0.0000,157.14,0.0000
13,1769989024.70984,2,5,0,5,0,22.1737,0.0000,14.71,0.0000
14,1769989049.7196274,2,1,0,1,0,22.9131,0.0000,2.78,0.0000
15,1769989049.9305904,2,9,0,9,0,21.1880,0.0000,45.00,0.0000
16,1769989283.1424942,2,33,0,33,0,19.7915,0.0000,1650.00,0.0000
17,1769989324.989592,2,3,0,3,0,22.4224,0.0000,11.54,0.0000
18,1769989331.179484,2,3,0,3,0,21.7460,0.0000,11.54,0.0000
19,1769989335.6696548,2,2,0,2,0,20.9812,0.0000,7.14,0.0000
