crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769988421.8920338,2,4,0,0,4,37.2154,0.0000,100.00,0.0000
1,1769988449.0312417,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1769988474.5547645,2,5,0,0,5,37.4529,0.0000,20.83,0.0000
3,1769988503.4116373,2,4,0,0,4,38.4205,0.0000,11.76,0.0000
4,1769988510.9722373,2,4,0,0,4,39.0202,0.0000,12.50,0.0000
5,1769988515.3325138,2,15,0,0,15,38.0121,0.0000,83.33,0.0000
6,1769988519.701934,2,3,0,0,3,39.3402,0.0000,8.82,0.0000
7,1769988524.9621289,2,10,0,0,10,38.3256,0.0000,31.25,0.0000
8,1769988568.822001,2,5,0,0,5,38.4054,0.0000,13.89,0.0000
9,1769988736.2523088,2,12,0,0,12,39.5391,0.0000,75.00,0.0000
10,1769988937.9524758,2,12,0,0,12,38.9024,0.0000,54.55,0.0000
11,1769988962.8022661,2,5,0,0,5,39.3332,0.0000,13.16,0.0000
12,1769989059.673391,2,13,0,0,13,39.4361,0.0000,92.86,0.0000
13,1769989078.9926913,2,7,0,0,7,38.0668,0.0000,35.00,0.0000
14,1769989144.5519855,2,3,0,0,3,39.1728,0.0000,10.71,0.0000
15,1769989148.1116807,2,3,0,0,3,40.2901,0.0000,10.71,0.0000
16,1769989159.891755,2,1,0,0,1,39.6942,0.0000,3.12,0.0000
17,1769989301.6926727,2,15,0,0,15,39.1921,0.0000,68.18,0.0000
18,1769989333.6415222,2,2,0,0,2,40.8412,0.0000,5.56,0.0000
19,1769989350.7118497,2,8,0,0,8,37.0548,0.0000,26.67,0.0000
