timestamp,2,5,6,8,9,14,18,23,25,28,33,34
1755097848.8202207,0.00,9.00,4.33,1.67,0.00,3.33,0.00,0.00,0.00,8.67,4.00,0.00
1755097848.8205738,0.00,9.00,4.33,1.67,0.00,3.33,0.00,0.00,0.00,8.67,4.00,0.00
1755097849.4498432,0.00,9.00,6.00,5.00,4.00,12.00,0.00,0.00,9.00,8.67,4.00,4.33
1755097849.4500968,0.00,9.00,6.00,5.00,4.00,12.00,0.00,0.00,9.00,8.67,4.00,4.33
1755097850.286491,0.00,9.00,6.00,6.67,4.00,15.33,0.00,0.00,18.00,17.34,4.00,8.33
1755097850.2867286,0.00,9.00,6.00,6.67,4.00,15.33,0.00,0.00,18.00,17.34,4.00,8.33
1755097851.0217671,4.00,9.00,15.00,10.00,4.00,17.00,0.00,4.33,18.00,26.01,4.00,8.33
1755097851.0220027,4.00,9.00,15.00,10.00,4.00,17.00,0.00,4.33,18.00,26.01,4.00,8.33
1755097870.7907913,4.00,9.00,15.00,10.00,4.00,18.67,0.00,17.33,31.00,29.34,4.00,8.33
1755097870.7910273,4.00,9.00,15.00,10.00,4.00,18.67,0.00,17.33,31.00,29.34,4.00,8.33
1755097871.461868,4.00,9.00,15.00,19.00,4.00,27.34,0.00,17.33,34.33,31.01,4.00,8.33
1755097871.4621072,4.00,9.00,15.00,19.00,4.00,27.34,0.00,17.33,34.33,31.01,4.00,8.33
1755097872.1730459,8.00,22.00,15.00,19.00,4.00,27.34,9.00,17.33,34.33,36.01,4.00,8.33
1755097872.1732972,8.00,22.00,15.00,19.00,4.00,27.34,9.00,17.33,34.33,36.01,4.00,8.33
1755097872.8071349,8.00,22.00,23.67,26.33,4.00,31.67,9.00,17.33,34.33,37.68,13.00,8.33
1755097872.8073483,8.00,22.00,23.67,26.33,4.00,31.67,9.00,17.33,34.33,37.68,13.00,8.33
1755097887.8837957,8.00,22.00,28.00,26.33,4.00,33.34,9.00,26.33,43.00,41.01,17.00,8.33
1755097887.8840873,8.00,22.00,28.00,26.33,4.00,33.34,9.00,26.33,43.00,41.01,17.00,8.33
1755097888.625075,8.00,26.00,28.00,35.33,4.00,42.01,9.00,26.33,47.33,46.01,17.00,8.33
1755097888.6253204,8.00,26.00,28.00,35.33,4.00,42.01,9.00,26.33,47.33,46.01,17.00,8.33
1755097889.2711346,17.00,34.67,32.00,39.66,4.00,43.68,9.00,26.33,47.33,49.34,17.00,8.33
1755097889.271361,17.00,34.67,32.00,39.66,4.00,43.68,9.00,26.33,47.33,49.34,17.00,8.33
1755097889.9603937,17.00,43.67,32.00,39.66,4.00,47.68,9.00,26.33,56.00,54.34,17.00,8.33
1755097889.960643,17.00,43.67,32.00,39.66,4.00,47.68,9.00,26.33,56.00,54.34,17.00,8.33
1755097890.6220915,13.00,43.67,31.67,41.33,4.00,46.01,9.00,22.00,56.00,45.67,30.33,12.33
1755097890.6223419,13.00,43.67,31.67,41.33,4.00,46.01,9.00,22.00,56.00,45.67,30.33,12.33
1755097905.7784061,13.00,43.67,30.00,45.00,0.00,39.01,13.00,22.00,38.00,50.33,30.33,4.00
