No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1770230512.1459758,0,1,0.0444,0.0073,0.0104,0.0249,4.5488,0.7262,2.6987,0.0,0.0,0.0,6.91,4.01,2.9,None,0.0,13.244,True,None,sfc_cache_p1_1,0,None,0,0,0,1,3,0,0,0,True,100.0,16.223333333333333,1.11,11.0,0.3253,0.0909,0.0435,0.0819,1939.654652131041,1929.654652131041,10.0,0.9615425883304486,1,0,1
0,1770230512.1543558,0.0,1,0.0444,0.0073,0.0104,0.0249,4.5488,0.7262,2.6987,0.0,0.0,0.0,11.28,5.99,5.29,None,0.0,19.993,True,None,sfc_unique_p1_1,0,None,0,0,0,1,3,0,0,0,True,100.0,16.223333333333333,1.11,11.0,0.3253,0.0909,0.0435,0.0819,1939.654652131041,1929.654652131041,10.0,0.9615425883304486,1,0,1
0,1770230512.2291403,0.1,2,0.0608,0.0262,0.0211,0.0249,6.3246,2.6169,2.6987,0.0,0.0,0.0,7.34,4.46,2.88,None,0.12029862403869629,13.778,True,None,sfc_cache_p2_1,0,None,8.33,0,33.0,5,7,0,0,0,True,100.0,9.667142857142858,1.7142857142857142,4.714285714285714,0.3069,0.174,0.0417,0.0795,1971.2311929712769,1951.2311929712769,20.0,0.9376631746183512,2,1,1
0,1770230512.2291403,0.1,2,0.0608,0.0262,0.0211,0.0249,6.3246,2.6169,2.6987,0.0,0.0,0.0,9.65,4.97,4.68,None,0.12029862403869629,21.11,True,None,sfc_unique_p2_1,0,None,8.33,0,33.0,5,7,0,0,0,True,100.0,9.667142857142858,1.7142857142857142,4.714285714285714,0.3069,0.174,0.0417,0.0795,1971.2311929712769,1951.2311929712769,20.0,0.9376631746183512,2,1,1
0,1770230512.3838067,0.2,3,0.103,0.0531,0.0347,0.0748,10.9669,5.3059,8.0962,0.0,0.0,0.0,8.67,5.13,3.54,None,0.20253562927246094,16.914,True,None,sfc_cache_p3_1,0,None,8.33,0,33.0,5,11,0,0,0,True,100.0,10.667272727272728,2.2118181818181815,9.0,0.2179,0.1357,0.1127,0.0958,2035.7701234632896,2005.7701234632896,30.0,0.946835532150606,5,0,1
0,1770230512.3892014,0.2,3,0.103,0.0531,0.0347,0.0748,10.9669,5.3059,8.0962,0.0,0.0,0.0,11.45,6.96,4.49,None,0.20253562927246094,13.398,True,None,sfc_unique_p3_1,0,None,8.33,0,33.0,5,11,0,0,0,True,100.0,10.667272727272728,2.2118181818181815,9.0,0.2179,0.1357,0.1127,0.0958,2035.7701234632896,2005.7701234632896,30.0,0.946835532150606,5,0,1
0,1770230512.4357486,0.3,4,0.1197,0.0531,0.0428,0.0748,13.0857,5.3059,8.0962,0.0,0.0,0.0,6.54,4.01,2.53,None,0.3521444797515869,15.872,True,None,sfc_cache_p4_1,0,None,16.66,0,66.0,9,13,0,0,0,True,100.0,10.77,1.8715384615384614,7.615384615384615,0.2351,0.1357,0.1083,0.1044,2056.2963577923406,2016.2963577923406,40.0,0.9305706031737875,5,1,2
0,1770230512.440602,0.3,4,0.1197,0.0531,0.0428,0.0748,13.0857,5.3059,8.0962,0.0,0.0,0.0,9.45,4.08,5.37,None,0.3521444797515869,14.131,True,None,sfc_unique_p4_1,0,None,16.66,0,66.0,9,13,0,0,0,True,100.0,10.77,1.8715384615384614,7.615384615384615,0.2351,0.1357,0.1083,0.1044,2056.2963577923406,2016.2963577923406,40.0,0.9305706031737875,5,1,2
0,1770230534.2668724,22.1,6,0.1384,0.0672,0.051,0.0998,15.408,6.7191,9.9788,0.0,0.0,0.0,6.65,3.88,2.77,None,0.0,14.983,True,None,sfc_cache_p1_2,0,None,16.66,0,66.0,10,17,0,0,0,False,100.0,10.490588235294117,1.9605882352941175,7.764705882352941,0.2299,0.1495,0.1267,0.1191,2243.672753396736,2193.672753396736,50.0,0.917803743858852,7,3,0
0,1770230534.2708735,22.1,6,0.1384,0.0672,0.051,0.0998,15.408,6.7191,9.9788,0.0,0.0,0.0,7.16,4.16,3.0,None,0.0,15.999,True,None,sfc_unique_p1_2,0,None,16.66,0,66.0,10,17,0,0,0,False,100.0,10.490588235294117,1.9605882352941175,7.764705882352941,0.2299,0.1495,0.1267,0.1191,2243.672753396736,2193.672753396736,50.0,0.917803743858852,7,3,0
0,1770230534.359537,22.2,7,0.1591,0.0853,0.0603,0.1247,17.9714,8.5334,12.4735,0.0,0.0,0.0,5.98,4.01,1.97,None,0.12850093841552734,16.004,True,None,sfc_cache_p2_2,0,None,20.99,0,66.0,12,20,0,0,0,False,100.0,10.4005,2.1165,8.25,0.2332,0.2076,0.1263,0.1244,2285.2595758700377,2225.2595758700377,60.0,0.9090783746103885,8,4,0
0,1770230534.3644772,22.2,7,0.1591,0.0853,0.0603,0.1247,17.9714,8.5334,12.4735,0.0,0.0,0.0,8.88,5.06,3.83,None,0.12850093841552734,15.597,True,None,sfc_unique_p2_2,0,None,20.99,0,66.0,12,20,0,0,0,False,100.0,10.4005,2.1165,8.25,0.2332,0.2076,0.1263,0.1244,2285.2595758700377,2225.2595758700377,60.0,0.9090783746103885,8,4,0
0,1770230534.5294657,22.4,8,0.189,0.1028,0.0629,0.1497,21.8593,10.2812,14.9682,0.0,0.0,0.0,5.98,4.01,1.97,None,0.22110366821289062,16.936,True,None,sfc_cache_p3_2,0,None,29.32,0,99.0,17,24,0,0,0,False,100.0,10.542083333333332,2.125,8.25,0.2413,0.2311,0.1545,0.1283,2343.7988410462776,2273.7988410462776,70.0,0.9049338564600123,9,5,0
0,1770230534.5334644,22.4,8,0.189,0.1028,0.0629,0.1497,21.8593,10.2812,14.9682,0.0,0.0,0.0,8.54,5.41,3.13,None,0.22110366821289062,16.993,True,None,sfc_unique_p3_2,0,None,29.32,0,99.0,17,24,0,0,0,False,100.0,10.542083333333332,2.125,8.25,0.2413,0.2311,0.1545,0.1283,2343.7988410462776,2273.7988410462776,70.0,0.9049338564600123,9,5,0
0,1770230534.689582,22.5,9,0.2193,0.1095,0.0654,0.1746,25.8344,10.9525,17.463,0.0,0.0,0.0,5.92,4.01,1.91,None,0.39109063148498535,15.991,True,None,sfc_cache_p4_2,0,None,41.98,0,132.0,24,28,0,0,0,False,100.0,10.679285714285713,1.940357142857143,8.25,0.2553,0.2817,0.1324,0.1289,2395.1019475612225,2315.1019475612225,80.0,0.9019604370663162,9,7,0
0,1770230534.6935914,22.5,9,0.2193,0.1095,0.0654,0.1746,25.8344,10.9525,17.463,0.0,0.0,0.0,8.42,5.41,3.01,None,0.39109063148498535,15.993,True,None,sfc_unique_p4_2,0,None,41.98,0,132.0,24,28,0,0,0,False,100.0,10.679285714285713,1.940357142857143,8.25,0.2553,0.2817,0.1324,0.1289,2395.1019475612225,2315.1019475612225,80.0,0.9019604370663162,9,7,0
0,1770230556.379235,44.2,11,0.2549,0.127,0.0787,0.2245,30.4419,12.7003,22.4524,0.0,0.0,0.0,7.21,4.89,2.32,None,0.0,16.831,True,None,sfc_cache_p1_3,0,None,41.98,0,132.0,24,32,0,0,0,False,100.0,11.0109375,1.96875,9.28125,0.2721,0.365,0.1536,0.1419,2449.619829185022,2359.619829185022,90.0,0.9046103412869166,11,7,0
0,1770230556.3852963,44.2,11,0.2549,0.127,0.0787,0.2245,30.4419,12.7003,22.4524,0.0,0.0,0.0,10.54,6.92,3.62,None,0.0,14.017,True,None,sfc_unique_p1_3,0,None,41.98,0,132.0,24,32,0,0,0,False,100.0,11.0109375,1.96875,9.28125,0.2721,0.365,0.1536,0.1419,2449.619829185022,2359.619829185022,90.0,0.9046103412869166,11,7,0
0,1770230556.5342715,44.4,12,0.286,0.1304,0.0892,0.2495,34.9346,13.037,24.9471,0.0,0.0,0.0,6.53,4.16,2.36,None,0.158980131149292,15.378,True,None,sfc_cache_p2_3,0,None,50.31,0,165.0,27,36,0,0,0,False,100.0,11.231944444444444,1.796388888888889,9.166666666666666,0.2757,0.3506,0.1517,0.1432,2481.8618511979603,2381.8618511979603,100.0,0.9009947592948692,20,0,0
