timestamp;(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1758152137.2069156;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;80.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.33;390.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;0.00;224.67;310.00
1758152137.2078068;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;80.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.33;390.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;0.00;224.67;310.00
1758152137.2483175;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;262.33;262.33;32.33;32.33;80.00;80.00;80.00;80.00;80.00;80.00;732.33;892.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;160.00;449.34;630.00
1758152137.248672;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;262.33;262.33;32.33;32.33;80.00;80.00;80.00;80.00;80.00;80.00;732.33;892.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;160.00;449.34;630.00
1758152137.2837374;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;524.66;524.66;342.33;182.33;230.00;80.00;80.00;80.00;80.00;230.00;892.33;924.66;0.00;0.00;0.00;0.00;160.00;0.00;0.00;150.00;300.00;470.00;449.34;630.00
1758152137.2840548;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;524.66;524.66;342.33;182.33;230.00;80.00;80.00;80.00;80.00;230.00;892.33;924.66;0.00;0.00;0.00;0.00;160.00;0.00;0.00;150.00;300.00;470.00;449.34;630.00
1758152137.3205378;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;556.99;604.66;422.33;262.33;310.00;310.00;80.00;80.00;80.00;230.00;1117.00;1106.99;230.00;0.00;0.00;0.00;320.00;0.00;112.33;300.00;300.00;470.00;769.34;780.00
1758152137.3210163;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;556.99;604.66;422.33;262.33;310.00;310.00;80.00;80.00;80.00;230.00;1117.00;1106.99;230.00;0.00;0.00;0.00;320.00;0.00;112.33;300.00;300.00;470.00;769.34;780.00
1758152158.4773734;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;786.99;834.66;924.66;454.66;502.33;502.33;272.33;272.33;80.00;230.00;1117.00;1336.99;230.00;0.00;224.67;0.00;630.00;0.00;112.33;300.00;882.33;470.00;769.34;780.00
1758152158.477806;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;786.99;834.66;924.66;454.66;502.33;502.33;272.33;272.33;80.00;230.00;1117.00;1336.99;230.00;0.00;224.67;0.00;630.00;0.00;112.33;300.00;882.33;470.00;769.34;780.00
1758152158.5210865;0.00;0.00;0.00;0.00;0.00;344.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;946.99;994.66;1244.66;454.66;614.66;614.66;454.66;454.66;144.67;294.67;1181.67;1401.66;230.00;0.00;224.67;0.00;950.00;112.33;112.33;300.00;1032.33;470.00;769.34;1004.67
1758152158.5213609;0.00;0.00;0.00;0.00;0.00;344.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;946.99;994.66;1244.66;454.66;614.66;614.66;454.66;454.66;144.67;294.67;1181.67;1401.66;230.00;0.00;224.67;0.00;950.00;112.33;112.33;300.00;1032.33;470.00;769.34;1004.67
1758152158.5537908;0.00;0.00;0.00;0.00;0.00;441.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;1186.99;1304.66;1244.66;454.66;614.66;614.66;454.66;454.66;241.67;439.34;1326.34;1641.66;230.00;0.00;224.67;0.00;950.00;112.33;112.33;300.00;1182.33;470.00;769.34;1004.67
1758152158.5540895;0.00;0.00;0.00;0.00;0.00;441.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;1186.99;1304.66;1244.66;454.66;614.66;614.66;454.66;454.66;241.67;439.34;1326.34;1641.66;230.00;0.00;224.67;0.00;950.00;112.33;112.33;300.00;1182.33;470.00;769.34;1004.67
1758152158.5941136;0.00;0.00;0.00;0.00;0.00;538.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;1266.99;1384.66;1324.66;534.66;764.66;839.33;679.33;669.33;424.00;621.67;1508.67;1721.66;230.00;0.00;224.67;0.00;950.00;112.33;112.33;674.67;1182.33;470.00;1031.67;1004.67
