crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770126605.818558,2,8,0,8,0,41.6195,0.0000,57.14,0.0000
1,1770126618.2585447,2,2,0,0,2,40.8132,0.0000,7.69,-40.8132
2,1770126721.0285795,2,17,17,0,0,38.7541,0.0000,26.56,-40.8597
3,1770126747.058383,2,7,7,0,0,42.7919,0.0000,9.21,-45.0943
4,1770126777.8189936,2,21,0,21,0,37.9895,0.0000,31.82,-42.0687
5,1770126814.2786486,2,22,22,0,0,28.4536,0.0000,33.33,-42.9234
6,1770126817.6880593,2,20,20,0,0,18.8046,0.0000,30.30,0.0000
7,1770126828.048244,2,21,21,0,0,27.8381,0.0000,32.81,0.0000
8,1770127033.3985887,2,49,0,49,0,20.3979,0.0000,111.36,0.0000
9,1770127059.0084407,2,32,32,0,0,31.3831,0.0000,59.26,0.0000
10,1770127088.058188,2,36,36,0,0,25.4260,0.0000,62.07,0.0000
11,1770127105.8681772,2,29,29,0,0,17.2502,0.0000,50.00,0.0000
12,1770127136.8583236,2,30,30,0,0,27.9681,0.0000,53.57,0.0000
13,1770127176.3581157,2,28,28,0,0,26.8829,0.0000,46.67,0.0000
14,1770127179.4680152,2,32,32,0,0,31.3831,0.0000,53.33,0.0000
15,1770127209.1384213,2,29,29,0,0,27.4442,0.0000,50.00,-43.1603
16,1770127228.878186,2,37,37,0,0,24.7866,0.0000,59.68,0.0000
17,1770127336.6081553,2,29,29,0,0,17.2502,0.0000,46.77,0.0000
18,1770127347.7980113,2,9,9,0,0,37.8037,0.0000,15.52,0.0000
19,1770127351.8681092,2,29,29,0,0,27.3833,0.0000,50.00,0.0000
20,1770127396.638196,2,29,29,0,0,17.2502,0.0000,48.33,0.0000
