crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770127937.742128,2,18,18,0,0,47.2075,0.0000,81.82,0.0000
1,1770127960.4212108,2,11,0,11,0,47.5064,0.0000,91.67,0.0000
2,1770128074.0308068,2,5,0,0,5,48.0376,0.0000,12.50,0.0000
3,1770128077.2403996,2,1,0,1,0,48.3437,0.0000,3.33,0.0000
4,1770128091.3009048,2,12,0,12,0,47.3448,0.0000,50.00,0.0000
5,1770128130.6802447,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
6,1770128182.1802084,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
7,1770128259.290477,2,2,0,2,0,47.2351,0.0000,4.55,0.0000
8,1770128289.4415908,2,20,0,20,0,47.0714,0.0000,100.00,0.0000
9,1770128296.9508624,2,15,15,0,0,47.2457,0.0000,375.00,0.0000
10,1770128315.6804638,2,2,0,2,0,46.8029,0.0000,25.00,0.0000
11,1770128382.9701617,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
12,1770128406.0506148,2,5,5,0,0,46.4983,0.0000,16.67,0.0000
