crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770132023.2693684,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770132045.0299156,2,2,0,2,0,35.0869,0.0000,5.00,-35.8428
2,1770132073.4310508,2,27,27,0,0,32.9337,0.0000,75.00,-34.5607
3,1770132099.109418,2,39,39,0,0,33.1396,0.0000,72.22,0.0000
4,1770132109.7893531,2,4,0,0,4,34.3993,0.0000,5.88,0.0000
5,1770132137.059645,2,11,0,11,0,34.5932,0.0000,17.74,0.0000
6,1770132166.8400853,2,31,31,0,0,29.7615,0.0000,44.29,-35.4302
7,1770132173.3799644,2,28,28,0,0,28.1838,0.0000,35.00,-35.7091
8,1770132202.5494077,2,26,26,0,0,26.2952,0.0000,29.55,0.0000
9,1770132203.909523,2,5,5,0,0,34.8999,0.0000,5.81,-36.4494
10,1770132218.839134,2,7,7,0,0,34.0792,0.0000,8.54,0.0000
11,1770132258.7099233,2,20,0,20,0,25.8545,0.0000,29.41,0.0000
12,1770132268.909325,2,3,3,0,0,34.7255,0.0000,4.17,0.0000
13,1770132282.7893152,2,6,6,0,0,29.5884,0.0000,8.33,0.0000
14,1770132325.269856,2,30,0,30,0,24.1427,0.0000,46.88,0.0000
15,1770132400.7891822,2,5,0,5,0,13.8946,0.0000,7.35,0.0000
16,1770132504.9093678,2,27,27,0,0,22.8183,0.0000,40.91,0.0000
17,1770132553.870615,2,65,65,0,0,32.9076,0.0000,112.07,0.0000
18,1770132554.9895062,2,30,30,0,0,25.0156,0.0000,51.72,0.0000
19,1770132590.979569,2,6,6,0,0,23.2446,0.0000,8.33,-35.1037
20,1770132593.5692112,2,7,7,0,0,29.2465,0.0000,9.72,0.0000
21,1770132705.0694501,2,7,7,0,0,20.2450,0.0000,9.46,0.0000
22,1770132754.5599465,2,34,34,0,0,23.4211,0.0000,50.00,0.0000
23,1770132758.4691756,2,4,0,4,0,16.9534,0.0000,5.88,0.0000
24,1770132763.5591865,2,5,5,0,0,20.8444,0.0000,7.35,0.0000
