No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1761955831.489108,0,1,0.0171,0.037,0.0147,0.0249,1.7636,3.6967,2.4947,0.0,0.0,0.0,10.74,7.07,3.67,None,0.00022912025451660156,10.521,True,None,sfc_cache_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,8.165,7.335,16.5,2087.570498915401,10.0,2097.570498915401
0,1761955831.489892,0.0,1,0.0171,0.037,0.0147,0.0249,1.7636,3.6967,2.4947,0.0,0.0,0.0,14.91,11.0,3.91,None,0.00022912025451660156,9.173,True,None,sfc_unique_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,8.165,7.335,16.5,2087.570498915401,10.0,2097.570498915401
0,1761955831.5150516,0.0,2,0.0382,0.0412,0.0337,0.0249,2.7355,4.1175,2.4947,24.0,0.0,0.0,11.06,7.24,3.82,None,0.05568718910217285,9.535,True,None,sfc_cache_p2_1,0,None,4,4.33,33.0,4,4,0,0,0,False,100.0,9.3325,4.085,8.25,2099.559962813759,28.0,2127.559962813759
0,1761955831.5156896,0.0,2,0.0382,0.0412,0.0337,0.0249,2.7355,4.1175,2.4947,24.0,0.0,0.0,19.52,12.43,7.09,None,0.05568718910217285,9.406,True,None,sfc_unique_p2_1,0,None,4,4.33,33.0,4,4,0,0,0,False,100.0,9.3325,4.085,8.25,2099.559962813759,28.0,2127.559962813759
0,1761955831.5428314,0.1,3,0.0639,0.0412,0.0529,0.0249,3.7075,4.1175,2.4947,36.9231,0.0,0.0,11.79,6.32,5.47,None,0.08141446113586426,9.712,True,None,sfc_cache_p3_1,0,None,8,4.33,66.0,7,6,0,0,0,False,100.0,10.721666666666666,2.723333333333333,5.5,2099.7303997520917,46.0,2145.7303997520917
0,1761955831.5434577,0.1,3,0.0639,0.0412,0.0529,0.0249,3.7075,4.1175,2.4947,36.9231,0.0,0.0,18.42,9.59,8.83,None,0.08141446113586426,9.369,True,None,sfc_unique_p3_1,0,None,8,4.33,66.0,7,6,0,0,0,False,100.0,10.721666666666666,2.723333333333333,5.5,2099.7303997520917,46.0,2145.7303997520917
0,1761955831.57006,0.1,4,0.0885,0.0513,0.0719,0.0499,4.6795,5.1255,4.9894,45.1765,0.0,0.0,14.71,5.77,8.94,None,0.10914969444274902,9.727,True,None,sfc_cache_p4_1,0,None,8,4.33,66.0,8,8,0,0,0,False,100.0,11.41625,2.5425,8.25,2113.514422090695,64.0,2177.514422090695
0,1761955831.5706894,0.1,4,0.0885,0.0513,0.0719,0.0499,4.6795,5.1255,4.9894,45.1765,0.0,0.0,18.1,10.71,7.39,None,0.10914969444274902,9.393,True,None,sfc_unique_p4_1,0,None,8,4.33,66.0,8,8,0,0,0,False,100.0,11.41625,2.5425,8.25,2113.514422090695,64.0,2177.514422090695
0,1761955831.5973186,0.1,5,0.1164,0.0513,0.087,0.0748,6.0834,5.1255,7.4841,52.8,0.0,0.0,12.08,7.43,4.65,None,0.13634490966796875,9.639,True,None,sfc_cache_p5_1,0,None,8,4.33,66.0,9,10,0,0,0,False,100.0,12.233,2.034,9.9,2126.1670406218386,94.0,2220.1670406218386
0,1761955831.5979474,0.1,5,0.1164,0.0513,0.087,0.0748,6.0834,5.1255,7.4841,52.8,0.0,0.0,21.32,12.66,8.66,None,0.13634490966796875,9.553,True,None,sfc_unique_p5_1,0,None,8,4.33,66.0,9,10,0,0,0,False,100.0,12.233,2.034,9.9,2126.1670406218386,94.0,2220.1670406218386
0,1761955831.623262,0.1,6,0.138,0.0513,0.095,0.0748,6.0834,5.1255,7.4841,59.52,0.0,0.0,13.24,4.74,8.5,None,0.16357111930847168,9.968,True,None,sfc_cache_p6_1,0,None,8,8.33,99.0,11,12,0,0,0,False,100.0,12.444166666666666,1.695,8.25,2126.1670406218386,124.0,2250.1670406218386
0,1761955831.6239111,0.1,6,0.138,0.0513,0.095,0.0748,6.0834,5.1255,7.4841,59.52,0.0,0.0,8.27,8.27,0,None,0.16357111930847168,9.587,True,None,sfc_unique_p6_1,0,None,8,8.33,99.0,11,12,0,0,0,False,100.0,12.444166666666666,1.695,8.25,2126.1670406218386,124.0,2250.1670406218386
0,1761955855.485722,24.0,6,0.1599,0.0622,0.1121,0.0998,7.4874,6.2166,9.9788,60.9543,0.0,0.0,10.92,6.92,4.0,None,0.00017452239990234375,9.544,True,None,sfc_cache_p1_2,0,None,8,8.33,99.0,11,14,0,0,0,False,100.0,12.571428571428571,1.7621428571428572,9.428571428571429,2137.0812023819876,142.0,2279.0812023819876
0,1761955855.486367,24.0,6,0.1599,0.0622,0.1121,0.0998,7.4874,6.2166,9.9788,60.9543,0.0,0.0,18.13,12.49,5.64,None,0.00017452239990234375,8.967,True,None,sfc_unique_p1_2,0,None,8,8.33,99.0,11,14,0,0,0,False,100.0,12.571428571428571,1.7621428571428572,9.428571428571429,2137.0812023819876,142.0,2279.0812023819876
0,1761955855.51113,24.0,7,0.1793,0.0622,0.122,0.0998,7.4874,6.2166,9.9788,64.8097,0.0,0.0,9.67,6.32,3.36,None,0.02616119384765625,9.251,True,None,sfc_cache_p2_2,0,None,12,8.33,132.0,13,16,0,0,0,False,100.0,12.6875,1.541875,8.25,2137.0812023819876,172.0,2309.0812023819876
0,1761955855.511757,24.0,7,0.1793,0.0622,0.122,0.0998,7.4874,6.2166,9.9788,64.8097,0.0,0.0,14.37,9.06,5.32,None,0.02616119384765625,9.07,True,None,sfc_unique_p2_2,0,None,12,8.33,132.0,13,16,0,0,0,False,100.0,12.6875,1.541875,8.25,2137.0812023819876,172.0,2309.0812023819876
0,1761955855.543978,24.1,8,0.1977,0.0622,0.1267,0.0998,7.4874,6.2166,9.9788,67.6505,0.0,0.0,9.52,6.32,3.2,None,0.051512956619262695,9.451,True,None,sfc_cache_p3_2,0,None,16,8.33,165.0,15,18,0,0,0,False,100.0,12.777777777777779,1.3705555555555557,7.333333333333333,2137.0812023819876,202.0,2339.0812023819876
0,1761955855.5445974,24.1,8,0.1977,0.0622,0.1267,0.0998,7.4874,6.2166,9.9788,67.6505,0.0,0.0,8.27,8.27,0,None,0.051512956619262695,9.01,True,None,sfc_unique_p3_2,0,None,16,8.33,165.0,15,18,0,0,0,False,100.0,12.777777777777779,1.3705555555555557,7.333333333333333,2137.0812023819876,202.0,2339.0812023819876
0,1761955855.5729263,24.1,9,0.2185,0.0622,0.1367,0.1247,7.9193,6.2166,12.4735,69.8307,0.0,0.0,14.02,5.68,8.34,None,0.08432650566101074,9.434,True,None,sfc_cache_p4_2,0,None,16,8.33,165.0,16,20,0,0,0,False,100.0,13.05,1.2335,8.25,2141.366916667702,232.0,2373.366916667702
0,1761955855.5735614,24.1,9,0.2185,0.0622,0.1367,0.1247,7.9193,6.2166,12.4735,69.8307,0.0,0.0,8.27,8.27,0,None,0.08432650566101074,8.97,True,None,sfc_unique_p4_2,0,None,16,8.33,165.0,16,20,0,0,0,False,100.0,13.05,1.2335,8.25,2141.366916667702,232.0,2373.366916667702
0,1761955855.6006126,24.1,10,0.2332,0.0848,0.1476,0.1497,8.3513,8.4845,14.9682,71.5374,0.0,0.0,12.72,8.96,3.76,None,0.11326909065246582,9.475,True,None,sfc_cache_p5_2,0,None,16,8.33,165.0,17,22,0,0,0,False,100.0,12.863636363636363,1.5304545454545455,9.0,2165.175407526084,262.0,2427.175407526084
0,1761955855.6012802,24.1,10,0.2332,0.0848,0.1476,0.1497,8.3513,8.4845,14.9682,71.5374,0.0,0.0,19.23,14.41,4.82,None,0.11326909065246582,9.035,True,None,sfc_unique_p5_2,0,None,16,8.33,165.0,17,22,0,0,0,False,100.0,12.863636363636363,1.5304545454545455,9.0,2165.175407526084,262.0,2427.175407526084
0,1761955855.6279275,24.1,11,0.2516,0.0848,0.1565,0.1497,9.3233,8.4845,14.9682,73.0351,0.0,0.0,12.45,7.74,4.71,None,0.1409766674041748,9.372,True,None,sfc_cache_p6_2,0,None,20,8.33,198.0,19,24,0,0,0,False,100.0,12.916666666666666,1.4029166666666668,8.25,2174.818264668941,292.0,2466.818264668941
0,1761955855.628563,24.1,11,0.2516,0.0848,0.1565,0.1497,9.3233,8.4845,14.9682,73.0351,0.0,0.0,18.27,10.42,7.85,None,0.1409766674041748,8.967,True,None,sfc_unique_p6_2,0,None,20,8.33,198.0,19,24,0,0,0,False,100.0,12.916666666666666,1.4029166666666668,8.25,2174.818264668941,292.0,2466.818264668941
0,1761955878.5156465,47.0,11,0.2678,0.0958,0.1659,0.1746,9.7553,9.5756,17.463,74.3668,0.0,0.0,14.49,5.71,8.78,None,0.00016546249389648438,9.951,True,None,sfc_cache_p1_3,0,None,20,8.33,198.0,20,26,0,0,0,False,100.0,12.948846153846155,1.4615384615384615,8.884615384615385,2184.9680092905164,322.0,2506.9680092905164
0,1761955878.5162945,47.0,11,0.2678,0.0958,0.1659,0.1746,9.7553,9.5756,17.463,74.3668,0.0,0.0,10.33,10.33,0,None,0.00016546249389648438,9.413,True,None,sfc_unique_p1_3,0,None,20,8.33,198.0,20,26,0,0,0,False,100.0,12.948846153846155,1.4615384615384615,8.884615384615385,2184.9680092905164,322.0,2506.9680092905164
0,1761955878.5469813,47.1,12,0.2854,0.0958,0.1759,0.1996,10.1873,9.5756,19.9577,75.4041,0.0,0.0,15.05,5.89,9.15,None,0.03021383285522461,9.628,True,None,sfc_cache_p2_3,0,None,20,8.33,198.0,21,28,0,0,0,False,100.0,13.131071428571428,1.3571428571428572,9.428571428571429,2189.253723576231,352.0,2541.253723576231
0,1761955878.5478199,47.1,12,0.2854,0.0958,0.1759,0.1996,10.1873,9.5756,19.9577,75.4041,0.0,0.0,8.27,8.27,0,None,0.03021383285522461,12.508,True,None,sfc_unique_p2_3,0,None,20,8.33,198.0,21,28,0,0,0,False,100.0,13.131071428571428,1.3571428571428572,9.428571428571429,2189.253723576231,352.0,2541.253723576231
0,1761955878.5911014,47.1,13,0.2991,0.1058,0.1819,0.2245,10.1873,10.5836,22.4524,76.2768,0.0,0.0,13.17,5.07,8.1,None,0.061913490295410156,13.09,True,None,sfc_cache_p3_3,0,None,20,8.33,198.0,22,30,0,0,0,False,100.0,13.155666666666665,1.4,9.9,2194.6708416694055,382.0,2576.6708416694055
0,1761955878.5919874,47.1,13,0.2991,0.1058,0.1819,0.2245,10.1873,10.5836,22.4524,76.2768,0.0,0.0,8.27,8.27,0,None,0.061913490295410156,12.607,True,None,sfc_unique_p3_3,0,None,20,8.33,198.0,22,30,0,0,0,False,100.0,13.155666666666665,1.4,9.9,2194.6708416694055,382.0,2576.6708416694055
0,1761955878.6303024,47.1,14,0.3069,0.1285,0.2007,0.2245,10.1873,12.8515,22.4524,76.0215,0.0,0.0,15.92,6.72,9.2,None,0.10605764389038086,12.624,True,None,sfc_cache_p4_3,0,None,24,8.33,231.0,24,32,0,0,0,False,100.0,12.895937499999999,1.59375,9.28125,2206.859357379048,400.0,2606.859357379048
0,1761955878.6311364,47.1,14,0.3069,0.1285,0.2007,0.2245,10.1873,12.8515,22.4524,76.0215,0.0,0.0,20.22,8.44,11.78,None,0.10605764389038086,12.434,True,None,sfc_unique_p4_3,0,None,24,8.33,231.0,24,32,0,0,0,False,100.0,12.895937499999999,1.59375,9.28125,2206.859357379048,400.0,2606.859357379048
0,1761955878.6700048,47.2,15,0.3195,0.1386,0.2178,0.2495,10.1873,13.8595,24.9471,76.7422,0.0,0.0,13.8,4.78,9.02,None,0.1451559066772461,13.062,True,None,sfc_cache_p5_3,0,None,24,8.33,231.0,24,34,0,0,0,False,100.0,12.931470588235292,1.6176470588235294,9.705882352941176,2212.2764754722225,430.0,2642.2764754722225
0,1761955878.6708667,47.2,15,0.3195,0.1386,0.2178,0.2495,10.1873,13.8595,24.9471,76.7422,0.0,0.0,15.54,8.97,6.57,None,0.1451559066772461,12.809,True,None,sfc_unique_p5_3,0,None,24,8.33,231.0,24,34,0,0,0,False,100.0,12.931470588235292,1.6176470588235294,9.705882352941176,2212.2764754722225,430.0,2642.2764754722225
0,1761955878.7090826,47.2,16,0.3316,0.1386,0.2238,0.2495,10.1873,13.8595,24.9471,77.3694,0.0,0.0,16.07,5.07,11.0,None,0.18488097190856934,13.114,True,None,sfc_cache_p6_3,0,None,24,12.33,264.0,26,36,0,0,0,False,100.0,12.963055555555554,1.5277777777777777,9.166666666666666,2212.2764754722225,460.0,2672.2764754722225
0,1761955878.7099395,47.2,16,0.3316,0.1386,0.2238,0.2495,10.1873,13.8595,24.9471,77.3694,0.0,0.0,8.27,8.27,0,None,0.18488097190856934,12.748,True,None,sfc_unique_p6_3,0,None,24,12.33,264.0,26,36,0,0,0,False,100.0,12.963055555555554,1.5277777777777777,9.166666666666666,2212.2764754722225,460.0,2672.2764754722225
0,1761955888.5365622,57.0,16,0.346,0.1386,0.2278,0.2744,10.6192,13.8595,27.4418,77.92,0.0,0.0,14.45,6.33,8.12,None,0.00017571449279785156,6.289,True,None,sfc_cache_p1_4,0,None,24,12.33,264.0,27,38,0,0,0,False,100.0,13.09657894736842,1.4473684210526316,9.552631578947368,2216.5621897579367,490.0,2706.5621897579367
0,1761955888.5369718,57.0,16,0.346,0.1386,0.2278,0.2744,10.6192,13.8595,27.4418,77.92,0.0,0.0,8.27,8.27,0,None,0.00017571449279785156,5.212,True,None,sfc_unique_p1_4,0,None,24,12.33,264.0,27,38,0,0,0,False,100.0,13.09657894736842,1.4473684210526316,9.552631578947368,2216.5621897579367,490.0,2706.5621897579367
0,1761955888.5562172,57.1,17,0.3539,0.1613,0.2399,0.2744,10.6192,16.1274,27.4418,78.5581,0.0,0.0,20.43,9.08,11.35,None,0.02469348907470703,5.499,True,None,sfc_cache_p2_4,0,None,28,12.33,297.0,28,40,0,0,0,False,100.0,12.891749999999998,1.6,9.075,2239.0621897579367,520.0,2759.0621897579367
0,1761955888.5566037,57.1,17,0.3539,0.1613,0.2399,0.2744,10.6192,16.1274,27.4418,78.5581,0.0,0.0,18.2,9.97,8.24,None,0.02469348907470703,5.162,True,None,sfc_unique_p2_4,0,None,28,12.33,297.0,28,40,0,0,0,False,100.0,12.891749999999998,1.6,9.075,2239.0621897579367,520.0,2759.0621897579367
0,1761955888.5806189,57.1,18,0.3616,0.184,0.2589,0.2744,10.6192,18.3953,27.4418,79.1527,0.0,0.0,11.24,6.93,4.32,None,0.04429936408996582,8.87,True,None,sfc_cache_p3_4,0,None,32,12.33,330.0,30,42,0,0,0,False,100.0,12.706428571428571,1.7380952380952381,8.642857142857142,2258.584966330605,550.0,2808.584966330605
0,1761955888.58117,57.1,18,0.3616,0.184,0.2589,0.2744,10.6192,18.3953,27.4418,79.1527,0.0,0.0,22.21,12.79,9.42,None,0.04429936408996582,7.388,True,None,sfc_unique_p3_4,0,None,32,12.33,330.0,30,42,0,0,0,False,100.0,12.706428571428571,1.7380952380952381,8.642857142857142,2258.584966330605,550.0,2808.584966330605
0,1761955888.607448,57.1,19,0.3735,0.184,0.2697,0.2744,11.5912,18.3953,27.4418,78.8417,0.0,0.0,15.54,7.36,8.18,None,0.0689852237701416,7.844,True,None,sfc_cache_p4_4,0,None,36,12.33,363.0,31,44,0,0,0,False,100.0,12.7425,1.6590909090909092,8.25,2266.951870576034,568.0,2834.951870576034
0,1761955888.6080213,57.1,19,0.3735,0.184,0.2697,0.2744,11.5912,18.3953,27.4418,78.8417,0.0,0.0,17.8,11.39,6.41,None,0.0689852237701416,7.357,True,None,sfc_unique_p4_4,0,None,36,12.33,363.0,31,44,0,0,0,False,100.0,12.7425,1.6590909090909092,8.25,2266.951870576034,568.0,2834.951870576034
0,1761955888.637345,57.1,20,0.3835,0.184,0.2724,0.2744,11.5912,18.3953,27.4418,79.2313,0.0,0.0,11.04,7.6,3.44,None,0.09584617614746094,8.055,True,None,sfc_cache_p5_4,0,None,40,12.33,396.0,32,46,0,0,0,False,100.0,12.775434782608695,1.5869565217391304,7.891304347826087,2266.951870576034,598.0,2864.951870576034
0,1761955888.6378958,57.1,20,0.3835,0.184,0.2724,0.2744,11.5912,18.3953,27.4418,79.2313,0.0,0.0,8.27,8.27,0,None,0.09584617614746094,7.587,True,None,sfc_unique_p5_4,0,None,40,12.33,396.0,32,46,0,0,0,False,100.0,12.775434782608695,1.5869565217391304,7.891304347826087,2266.951870576034,598.0,2864.951870576034
0,1761955888.6822789,57.2,21,0.3889,0.2066,0.2926,0.2744,11.5912,20.6632,27.4418,78.945,0.0,0.0,18.23,7.36,10.87,None,0.12564516067504883,13.004,True,None,sfc_cache_p6_4,0,None,44,12.33,429.0,34,48,0,0,0,False,100.0,12.618125,1.7083333333333333,7.5625,2287.666930164333,616.0,2903.666930164333
0,1761955888.6832,57.2,21,0.3889,0.2066,0.2926,0.2744,11.5912,20.6632,27.4418,78.945,0.0,0.0,24.33,8.44,15.89,None,0.12564516067504883,12.802,True,None,sfc_unique_p6_4,0,None,44,12.33,429.0,34,48,0,0,0,False,100.0,12.618125,1.7083333333333333,7.5625,2287.666930164333,616.0,2903.666930164333
0,1761955891.6733654,60.2,21,0.3045,0.2033,0.2254,0.2495,6.9117,20.3256,24.9471,65.3344,0.0,0.0,18.32,5.77,12.55,None,2.3365020751953125e-05,9.989,True,None,sfc_cache_p2_2,0,None,32,4.0,297.0,22,38,0,0,0,False,100.0,12.43,2.1226315789473684,8.68421052631579,2263.2474112151635,548.0,2811.2474112151635
0,1761955891.6740603,60.2,21,0.3045,0.2033,0.2254,0.2495,6.9117,20.3256,24.9471,65.3344,0.0,0.0,25.17,8.44,16.73,None,2.3365020751953125e-05,9.429,True,None,sfc_unique_p2_2,0,None,32,4.0,297.0,22,38,0,0,0,False,100.0,12.43,2.1226315789473684,8.68421052631579,2263.2474112151635,548.0,2811.2474112151635
