crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770646957.9464886,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770647024.9892597,2,23,23,0,0,14.8523,28.2965,25.27,0.2945
2,1770647040.7084155,2,17,17,0,0,18.2894,28.0040,18.48,-0.0583
3,1770647308.1094866,2,11,0,0,11,26.4029,29.9459,9.82,0.2420
4,1770647308.2953205,2,4,0,0,4,21.7092,0.0000,44.44,0.0000
5,1770647308.51339,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
6,1770647308.5136216,2,2,0,2,0,28.5149,29.6711,18.18,1.1563
7,1770647308.5139441,2,2,0,2,0,29.1530,27.9808,33.33,0.8725
8,1770647308.5336692,2,6,0,0,6,28.7279,0.0000,0.00,0.0000
9,1770647308.6095684,2,1,0,1,0,26.7979,0.0000,16.67,0.0000
10,1770647308.6284263,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
11,1770647308.628918,2,8,0,0,8,27.1859,0.0000,0.00,0.0000
12,1770647308.7060924,2,2,0,0,2,27.9808,0.0000,25.00,0.0000
13,1770647308.7061622,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
14,1770647308.706219,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
