crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770641285.379755,2,6,0,0,6,19.2853,0.0000,100.00,0.0000
1,1770641299.3359044,2,1,0,1,0,19.3811,0.0000,4.55,0.0000
2,1770641312.7669108,2,19,0,19,0,19.0809,0.0000,950.00,0.0000
3,1770641312.9417496,2,2,0,2,0,18.8841,0.0000,10.00,0.0000
4,1770641335.1156263,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
5,1770641351.317087,2,15,0,15,0,18.8289,0.0000,93.75,0.0000
6,1770641354.1066694,2,13,0,13,0,19.1584,0.0000,54.17,0.0000
7,1770641385.8970044,2,14,0,14,0,19.1708,0.0000,77.78,0.0000
8,1770641389.2069538,2,14,0,14,0,18.6397,0.0000,70.00,0.0000
9,1770641450.8867838,2,17,0,17,0,19.1137,0.0000,50.00,0.0000
10,1770641456.746535,2,9,9,0,0,19.5495,0.0000,22.50,0.0000
11,1770641477.4770515,2,19,0,19,0,18.7984,0.0000,67.86,0.0000
12,1770641488.51712,2,19,19,0,0,19.0696,0.0000,52.78,0.0000
13,1770641566.5667715,2,8,8,0,0,19.5079,0.0000,13.79,0.0000
14,1770641595.1270041,2,12,0,12,0,19.4273,0.0000,26.09,0.0000
15,1770641657.0380955,2,17,17,0,0,19.2310,0.0000,44.74,0.0000
